;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
58339;YOH FLAVA BBQ;2;40519.68;4 056.000;10888.51;0.23;30.90;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;569.67;57.000;145.77;0.16;29.43;1278.72;128.000;341.53;0.32;30.72;1218.78;122.000;327.81;0.32;30.93;1748.25;175.000;470.22;0.47;30.93;2627.37;263.000;706.67;0.58;30.93;1198.80;120.000;322.43;0.20;30.93;1378.62;138.000;370.80;0.37;30.93;759.24;76.000;204.21;0.18;30.93;1038.96;104.000;279.44;0.22;30.93;629.37;63.000;169.28;0.13;30.93;2987.01;299.000;803.40;0.58;30.93;2737.26;274.000;736.23;0.58;30.93;2207.79;221.000;593.82;0.45;30.93;3186.81;319.000;857.14;0.62;30.93;3186.81;319.000;857.14;0.78;30.93;2877.12;288.000;773.84;0.63;30.93;2317.68;232.000;623.37;0.54;30.93;2227.77;223.000;599.19;0.37;30.93;2037.96;204.000;548.14;0.53;30.93;2097.90;210.000;564.26;0.61;30.93;2207.79;221.000;593.82;0.60;30.93
58340;YOH FLAVA CHICKEN;2;22617.47;2 264.000;5624.70;0.12;28.60;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;309.80;31.000;75.12;0.08;27.89;479.52;48.000;117.91;0.11;28.28;639.36;64.000;159.17;0.16;28.63;849.15;85.000;211.39;0.21;28.63;1228.77;123.000;305.90;0.25;28.63;879.12;88.000;218.85;0.14;28.63;839.16;84.000;208.90;0.21;28.63;779.22;78.000;193.98;0.17;28.63;849.15;85.000;211.39;0.17;28.63;669.33;67.000;166.63;0.13;28.63;1358.64;136.000;338.23;0.25;28.63;1688.31;169.000;420.30;0.33;28.63;1148.85;115.000;283.67;0.22;28.39;1448.55;145.000;360.61;0.26;28.63;1638.36;164.000;407.86;0.37;28.63;1388.61;139.000;345.69;0.28;28.63;1728.27;173.000;430.24;0.37;28.63;1028.97;103.000;256.16;0.16;28.63;1448.55;145.000;360.61;0.35;28.63;1128.87;113.000;281.03;0.30;28.63;1088.91;109.000;271.08;0.27;28.63
58405;DELI-CO PORK RASHER;2;51677.91;303.312;12614.11;0.26;28.07;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1960.11;12.468;457.77;0.50;26.86;4424.74;29.500;897.90;0.84;23.34;4577.35;29.877;992.90;0.97;24.95;6970.69;42.435;1722.01;1.73;28.41;6186.87;38.481;1378.25;1.14;25.62;6786.35;38.395;1908.48;1.20;32.34;6472.29;35.986;1885.89;1.90;33.51;5013.80;27.108;1325.19;1.18;30.40;4918.51;25.888;1170.66;0.93;27.37;3015.38;16.414;564.78;0.45;21.54;1351.82;6.760;310.28;0.22;26.40;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
58817; BEEF GOULASH;2;32315.71;218.562;7662.64;0.16;27.27;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;688.03;5.594;173.21;0.16;28.95;1424.62;11.831;339.78;0.33;27.43;1475.26;12.297;346.54;0.35;27.01;1517.76;12.106;322.26;0.27;24.42;1182.87;9.258;265.72;0.17;25.83;1423.08;10.966;333.86;0.34;26.98;1925.27;14.810;453.80;0.40;27.11;2777.84;21.400;652.15;0.52;27.00;1678.98;11.138;383.34;0.31;26.26;2005.99;11.800;463.69;0.34;26.58;1256.37;7.108;261.18;0.21;23.91;1549.52;9.416;196.40;0.15;14.58;2203.11;13.716;347.81;0.25;18.16;1327.10;7.390;436.90;0.40;37.86;2611.08;14.506;1081.01;0.89;47.61;1884.59;10.244;505.94;0.44;30.87;778.62;4.361;153.74;0.10;22.71;1913.44;11.974;418.68;0.40;25.16;1405.04;9.399;297.01;0.32;24.31;1287.14;9.248;229.59;0.23;20.51
59020;BW OUBAAS DROEWORS;2;12039.29;81.000;3468.45;0.07;33.13;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;834.00;6.000;248.22;0.24;34.23;278.00;2.000;82.74;0.08;34.23;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;877.96;6.000;286.44;0.25;37.52;1949.87;13.000;662.04;0.53;39.05;1049.93;7.000;356.48;0.28;39.05;1199.92;8.000;365.17;0.26;35.00;749.95;5.000;228.23;0.18;35.00;749.95;5.000;228.23;0.17;35.00;1049.93;7.000;319.52;0.23;35.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;599.96;4.000;125.70;0.12;24.09;1199.92;8.000;251.41;0.27;24.09;1499.90;10.000;314.26;0.32;24.09
59021;BW OUBAAS SALAMI STICKS;2;48874.51;332.000;13424.95;0.28;31.59;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;139.00;1.000;41.37;0.04;34.23;2919.00;21.000;868.76;0.85;34.23;1946.00;14.000;579.17;0.58;34.23;2085.00;15.000;620.54;0.51;34.23;5699.00;41.000;1548.31;0.97;31.24;1807.00;13.000;469.16;0.47;29.86;2128.96;15.000;579.57;0.52;31.31;1499.90;10.000;456.46;0.36;35.00;1949.87;13.000;593.40;0.47;35.00;2549.83;17.000;775.98;0.56;35.00;1199.92;8.000;365.17;0.29;35.00;1799.88;12.000;547.75;0.42;35.00;3149.79;21.000;958.57;0.69;35.00;2183.91;15.000;627.35;0.57;33.04;1946.00;14.000;505.25;0.41;29.86;2295.97;16.000;597.36;0.52;29.92;6030.63;37.000;1581.03;0.98;30.15;3194.85;20.000;798.13;0.77;28.73;1950.00;13.000;408.65;0.44;24.10;2400.00;16.000;502.96;0.51;24.10
59688;NYAMA CHOMA BRAAIWORS;2;9963.57;205.550;2758.38;0.06;31.84;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1248.74;30.174;273.23;0.27;25.16;2317.52;57.938;666.95;0.55;33.10;2570.31;64.260;812.19;0.51;36.34;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1183.10;14.790;307.77;0.24;29.92;2643.90;38.388;698.24;0.53;30.37;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
59689;NYAMA CHOMA BRAAIWORS BULK;2;10204.68;250.012;1933.57;0.04;21.79;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1864.88;52.082;238.48;0.24;14.71;3571.61;102.046;740.03;0.61;23.83;1757.35;50.210;416.37;0.26;27.25;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;926.91;13.244;160.36;0.13;19.90;2083.93;32.430;378.33;0.29;20.88;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
60147;SEAS WORCESTER SAUCE;2;2616.46;154.000;617.18;0.01;27.13;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;305.82;18.000;76.93;0.06;28.93;492.71;29.000;123.94;0.08;28.93;390.77;23.000;98.30;0.10;28.93;203.88;12.000;51.29;0.05;28.93;186.89;11.000;47.01;0.04;28.93;84.95;5.000;21.37;0.02;28.93;152.91;9.000;38.47;0.03;28.93;33.98;2.000;8.55;0.01;28.93;67.96;4.000;17.10;0.01;28.93;203.88;12.000;39.29;0.03;22.16;101.94;6.000;19.64;0.02;22.16;101.94;6.000;19.64;0.02;22.16;186.89;11.000;36.01;0.03;22.16;101.94;6.000;19.64;0.01;22.16;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
60726;BW WAGYU DROEWORS;2;43037.10;104.155;10828.04;0.23;28.93;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;908.80;2.272;241.91;0.24;30.61;1938.50;4.890;505.45;0.45;29.99;3409.59;8.524;907.59;0.72;30.61;3143.18;7.858;836.67;0.67;30.61;3790.40;9.476;1008.97;0.73;30.61;3110.26;7.530;819.87;0.65;30.31;3681.02;8.974;813.00;0.62;25.40;2591.20;6.478;529.49;0.38;23.50;2875.43;6.573;751.36;0.69;30.05;3450.48;7.842;913.74;0.75;30.45;2830.95;6.434;749.67;0.65;30.45;2881.12;6.548;762.96;0.47;30.45;2019.06;4.698;534.02;0.52;30.42;2779.44;6.966;653.66;0.70;27.05;3627.67;9.092;799.67;0.80;25.35
60886;BB/NAMIB BOEREWORS;2;127687.76;998.904;32020.93;0.67;28.84;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2140.00;18.450;532.47;0.54;28.61;10766.36;92.822;2678.87;2.38;28.61;8677.01;74.808;2159.05;1.72;28.61;8326.95;71.790;2071.95;1.65;28.61;12082.50;103.729;3025.28;2.19;28.79;6450.10;50.086;1691.24;1.34;30.15;8116.24;57.974;2361.71;1.80;33.46;9341.49;69.906;2553.24;1.83;31.43;8836.34;67.972;2313.99;2.12;30.12;8357.86;64.292;2188.64;1.79;30.11;10023.59;75.157;2507.46;2.17;28.77;10606.70;74.719;2525.90;1.57;27.39;6769.40;47.273;1588.47;1.54;26.99;7204.80;53.092;1639.55;1.77;26.17;9988.42;76.834;2183.12;2.19;25.14
60887;BULK BB/NAMIB BOEREWORS;2;152890.01;1 292.865;30412.47;0.63;22.88;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1183.27;11.164;225.12;0.23;21.88;14079.91;132.842;2678.78;2.38;21.88;10353.26;97.682;1969.73;1.57;21.88;9133.34;86.172;1737.65;1.38;21.88;14117.76;132.405;2722.11;1.97;22.17;10227.71;86.282;2161.47;1.71;24.30;9499.36;73.080;2181.40;1.67;26.41;14613.46;118.481;3115.15;2.24;24.51;9629.60;80.258;2033.18;1.86;24.28;10238.50;85.332;2161.82;1.77;24.28;11155.99;88.950;2365.52;2.05;24.38;14282.65;106.729;2776.36;1.72;22.35;8340.50;62.614;1559.36;1.51;21.50;7391.25;58.836;1305.35;1.41;20.31;8643.45;72.038;1419.47;1.43;18.89
