;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
46445;CRUMBED CHICK SCHNITZEL;24;28559.54;428.213;9178.47;0.71;36.96;1614.65;26.938;484.91;3.16;34.54;2042.64;34.046;584.94;3.20;32.93;2192.26;36.588;637.69;3.18;33.45;1634.00;27.111;465.25;2.82;32.74;1409.67;21.687;412.54;1.83;33.65;1541.85;23.776;449.14;2.68;33.50;774.08;11.928;219.97;1.33;32.68;0.00;0.000;0.00;0.00;0.00;692.64;7.696;143.15;0.76;23.77;511.13;7.372;136.77;0.57;30.77;720.72;10.298;245.79;1.25;39.22;1284.45;18.380;437.04;2.35;39.13;2554.77;36.517;870.78;3.82;39.20;1084.03;15.518;368.62;1.83;39.11;1061.96;15.186;361.71;1.94;39.17;1331.61;19.084;452.12;2.38;39.05;1464.79;20.947;499.11;2.07;39.18;1636.53;23.537;551.19;2.68;38.73;495.87;7.126;171.09;0.65;39.68;0.00;0.000;0.00;0.00;0.00;537.15;7.694;178.56;0.84;38.23;1165.22;16.647;388.97;1.36;38.39;861.14;12.303;287.45;1.30;38.39;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;868.84;12.412;370.87;1.73;49.09;0.00;0.000;0.00;0.00;0.00;483.56;6.908;206.41;0.83;49.09;383.04;5.472;163.50;0.71;49.09;0.00;0.000;0.00;0.00;0.00;212.94;3.042;90.89;0.32;49.09;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
46446;CRUMBED CHICKEN STRIPS;24;57751.55;843.328;20316.65;1.57;40.46;1092.21;18.239;324.69;2.12;34.19;1438.80;23.981;412.04;2.25;32.93;1951.74;32.532;578.43;2.88;34.08;1503.91;25.056;430.21;2.61;32.90;1136.38;17.481;332.62;1.47;33.66;1545.43;23.808;451.05;2.69;33.56;396.24;6.096;115.96;0.70;33.65;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;291.90;4.538;90.55;0.38;35.67;905.74;13.046;306.52;1.56;38.92;1224.86;17.498;417.84;2.24;39.23;850.86;12.181;289.30;1.27;39.10;990.78;14.154;337.99;1.68;39.23;831.88;11.884;283.78;1.52;39.23;1232.14;17.603;420.34;2.21;39.23;1757.28;25.105;599.69;2.48;39.24;1146.57;16.380;389.66;1.90;39.08;726.06;10.412;251.32;0.96;39.81;1306.06;18.658;448.57;1.72;39.50;1666.27;23.804;556.28;2.60;38.39;800.37;11.472;265.77;0.93;38.19;406.40;5.820;135.14;0.61;38.24;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;434.13;6.202;185.30;0.86;49.09;727.86;10.398;310.69;1.21;49.09;0.00;0.000;0.00;0.00;0.00;211.82;3.026;90.42;0.39;49.09;1220.52;17.436;406.07;1.37;38.26;1780.52;25.436;556.53;1.94;35.95;1547.98;22.114;483.84;1.61;35.95;2831.08;40.446;1127.50;3.91;45.80;2380.96;34.015;948.25;2.70;45.80;2705.21;38.648;1077.36;3.40;45.80;2625.98;37.515;1045.84;3.56;45.80;3159.92;45.145;1258.42;3.43;45.80;1326.78;18.954;528.43;1.78;45.80;1457.54;20.822;580.51;2.18;45.80;810.88;11.584;322.96;0.99;45.80;1150.10;16.430;400.39;0.90;40.04;2336.60;33.381;813.42;2.40;40.03;553.55;7.908;192.71;0.65;40.03;2009.69;28.711;699.61;2.03;40.03;871.50;12.450;303.40;0.78;40.04;857.22;12.246;298.43;0.69;40.04;1043.70;14.910;363.35;0.98;40.04;1184.82;16.927;412.44;1.16;40.03;1321.31;18.876;473.04;1.24;41.17
46447; CRUMBED CHICKEN BURGER;24;82051.46;1 195.756;28582.57;2.21;40.06;1478.70;24.661;434.50;2.83;33.79;2203.31;36.723;630.98;3.45;32.93;2814.42;46.939;819.79;4.09;33.50;2451.55;40.855;700.17;4.24;32.84;1514.77;23.336;442.09;1.96;33.56;1197.97;18.494;348.19;2.08;33.42;757.38;11.652;215.93;1.31;32.79;0.00;0.000;0.00;0.00;0.00;731.14;8.140;168.86;0.89;26.56;518.48;7.480;141.18;0.59;31.31;1620.70;23.168;552.32;2.80;39.19;1314.66;18.796;447.92;2.40;39.18;2155.20;30.814;734.28;3.22;39.18;1882.90;26.915;641.72;3.18;39.19;1352.06;19.446;456.40;2.45;38.82;1268.96;18.129;432.93;2.27;39.23;2605.37;37.270;887.29;3.67;39.16;1671.76;23.946;572.90;2.79;39.41;894.08;12.789;310.66;1.18;39.96;1869.97;26.794;639.81;2.46;39.35;282.52;4.036;94.32;0.44;38.39;431.81;6.216;142.39;0.50;37.92;1292.00;18.460;431.23;1.96;38.38;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;718.47;10.264;306.68;1.43;49.09;0.00;0.000;0.00;0.00;0.00;204.96;2.928;87.49;0.35;49.09;425.74;6.082;181.73;0.79;49.09;1097.74;15.683;343.08;1.16;35.94;2579.32;36.849;806.14;2.80;35.94;3210.52;45.866;1003.44;3.34;35.94;2856.84;40.815;1137.72;3.95;45.80;3445.12;49.221;1371.96;3.91;45.80;3149.44;44.994;1254.29;3.96;45.80;2397.21;34.266;954.10;3.25;45.77;3847.69;54.997;1531.47;4.17;45.77;2534.06;36.218;1008.70;3.41;45.78;2028.04;28.972;807.73;3.03;45.80;2054.48;29.350;818.25;2.50;45.80;1906.24;27.232;669.96;1.50;40.42;2450.28;35.008;852.89;2.52;40.03;1188.32;16.978;413.62;1.40;40.03;3137.93;44.831;1092.30;3.17;40.03;938.40;13.407;326.64;0.84;40.03;1921.22;27.447;668.81;1.54;40.03;1744.39;24.921;607.24;1.64;40.03;2421.86;34.601;843.03;2.38;40.03;3483.48;49.767;1249.45;3.27;41.25
49329;COUNTRY VALUE S/PACK;24;214480.37;2 864.502;39973.22;3.09;21.43;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2536.59;28.188;662.44;3.28;30.03;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3319.85;41.504;614.48;2.32;21.29;3931.54;53.485;490.43;2.03;14.35;17739.68;289.485;122.99;0.57;0.80;13518.51;193.594;3026.07;11.79;25.74;5794.82;82.857;1302.95;5.26;25.86;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;17058.03;243.717;3843.87;10.48;25.91;19028.17;271.283;4284.69;14.47;25.90;25014.59;349.213;1072.47;4.02;4.93;28535.31;354.246;7414.19;22.69;29.88;35816.43;445.716;9306.18;20.84;29.88;17289.86;214.171;4492.40;13.26;29.88;24131.23;293.043;3177.68;10.74;15.14;0.00;0.000;0.00;0.00;0.00;179.91;1.000;38.15;0.10;24.39;176.64;1.000;37.46;0.09;24.39;409.21;2.000;86.77;0.23;24.39;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
50785;COUNTY FAIR BREAST FILLETS 12P;24;39309.32;497.488;3701.79;0.29;10.83;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;6672.35;95.333;321.54;1.70;5.54;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;5650.73;70.942;477.53;2.56;9.72;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;4900.83;70.108;211.85;1.14;4.97;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1154.20;12.826;196.07;0.75;19.54;0.00;0.000;0.00;0.00;0.00;3472.36;34.727;658.49;3.08;21.81;2000.40;20.005;379.42;1.32;21.81;0.00;0.000;0.00;0.00;0.00;6069.15;76.167;565.79;2.14;10.72;692.24;8.654;66.61;0.28;11.07;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;8697.06;108.726;824.49;2.33;10.90;0.00;0.000;0.00;0.00;0.00
52096;RAINBOW BRAAI PK FRSH 12PCE P/;24;18637.92;287.002;3601.90;0.28;22.22;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;18637.92;287.002;3601.90;9.43;22.22
52099;RAINBOW WING FRSH 8PC P/KG;24;24932.53;332.036;4872.09;0.38;22.47;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;4489.92;59.876;875.24;3.04;22.42;6801.28;90.698;1325.87;3.78;22.42;7144.74;95.279;1392.79;4.39;22.42;5190.11;69.214;1011.70;3.44;22.42;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1306.48;16.969;266.49;0.61;23.46;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
52205;RAINBOW DRUMS&THIGH FRSH;24;345048.78;5 482.266;54613.61;4.22;18.20;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3014.06;46.377;349.85;1.34;13.35;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;8835.36;131.348;1071.53;4.86;13.95;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3244.17;64.953;295.14;1.15;10.46;3676.24;61.281;511.16;2.06;15.99;0.00;0.000;0.00;0.00;0.00;13535.09;271.000;1219.41;4.13;10.36;23907.31;435.591;2259.19;7.86;10.87;26286.87;452.189;3407.50;11.35;14.91;15378.83;219.726;2944.32;10.21;22.02;0.00;0.000;0.00;0.00;0.00;8555.80;122.243;1569.79;4.95;21.10;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;9175.90;183.554;840.72;2.84;10.54;7616.51;152.361;697.81;2.62;10.54;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;36636.25;585.608;6395.02;18.55;20.07;31988.36;474.003;6615.19;16.91;23.78;38929.80;554.364;7937.35;18.22;23.45;62580.03;959.982;9569.70;25.77;17.59;35146.44;545.533;5162.20;14.58;16.89;16541.76;222.153;3767.73;9.86;26.19
52206;RAINBOW BRAAI PK FRSH  P/K;24;26723.70;455.818;2864.75;0.22;12.33;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;16182.57;299.733;826.24;2.11;5.87;7562.61;106.434;1759.28;4.04;26.75;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2978.52;49.651;279.23;0.73;10.78
52207;RAINBOW BRAAI PACK FRSH  1';24;24903.47;437.995;3455.90;0.27;15.96;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1673.38;27.894;214.70;0.82;14.75;3248.23;50.647;432.60;1.66;15.32;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1053.85;18.652;115.25;0.45;12.58;0.00;0.000;0.00;0.00;0.00;4105.76;82.204;388.00;1.69;10.87;4930.98;98.639;451.28;1.53;10.52;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3154.75;52.586;582.32;1.84;21.23;2752.92;45.888;508.14;1.73;21.23;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3983.60;61.485;763.61;1.75;22.04;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
52210;F/BROWN DRUMS&THIGHS FRSH;24;72559.34;1 081.344;10132.97;0.78;16.06;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;6659.35;111.008;692.83;2.62;11.96;563.78;9.398;54.06;0.22;11.03;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;21046.48;318.068;3425.56;9.76;18.72;4444.89;69.046;611.93;1.93;15.83;9405.07;138.049;1635.36;5.57;20.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2714.53;33.936;565.46;2.12;23.96;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;23262.91;349.335;2290.85;6.76;11.32;0.00;0.000;0.00;0.00;0.00;4462.33;52.504;856.93;2.49;22.08;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
52258;F/BROWN BRAAI PK FRSH 16PC P/K;24;111653.84;1 826.666;12274.09;0.95;12.64;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;5987.73;108.887;544.31;1.85;10.45;18932.37;344.287;1720.97;4.69;10.45;10605.32;176.784;981.99;3.32;10.65;14544.29;242.444;1362.29;5.11;10.77;11052.20;184.232;1035.25;3.17;10.77;0.00;0.000;0.00;0.00;0.00;14871.21;247.895;1396.56;4.12;10.80;30540.02;461.887;4249.33;14.37;16.00;5120.70;60.250;983.38;2.85;22.08;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
