;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
722;ENERGADE RTD BLUEBERRY;5;101387.29;7 745;17536.45;0.50;19.89;4081.69;380;753.40;0.89;21.23;2494.08;192;664.21;1.10;30.63;2472.18;182;602.13;1.08;28.01;951.32;68;192.45;0.26;23.26;1496.93;107;302.83;0.57;23.26;1769.07;128;343.44;0.39;22.33;1496.23;107;302.22;0.42;23.23;1371.02;98;281.20;0.37;23.59;1515.45;115;284.40;0.36;21.58;1871.58;142;426.52;0.57;26.21;3647.77;328;458.37;0.58;14.45;3650.34;305;642.68;0.98;20.25;3953.14;352;536.70;0.50;15.61;2648.01;204;652.07;0.64;28.32;4074.96;314;1002.90;1.57;28.30;1831.59;141;451.87;0.71;28.37;1928.58;142;458.09;0.64;27.32;1510.22;108;347.54;0.54;26.46;1762.74;126;411.45;0.54;26.84;1662.71;119;355.26;0.46;24.57;1161.17;83;210.41;0.33;20.84;1510.96;109;264.20;0.33;20.11;2014.56;144;365.06;0.43;20.84;2223.71;159;402.47;0.56;20.81;1947.73;177;134.67;0.18;7.95;1340.24;96;240.94;0.34;20.67;2909.92;208;527.30;0.74;20.84;1099.22;78;198.58;0.35;20.78;2338.44;156;444.26;0.60;21.85;2633.29;176;716.81;0.84;31.30;1331.11;89;261.83;0.35;22.62;2672.69;223;39.70;0.06;1.71;1706.73;132;198.05;0.28;13.34;1523.66;114;196.36;0.27;14.82;3021.50;235;299.60;0.37;11.40;1858.01;124;337.23;0.48;20.87;2728.23;207;367.92;0.47;15.51;1148.23;82;208.18;0.30;20.85;1995.74;156;222.26;0.32;12.81;1523.49;121;145.60;0.24;10.99;1131.79;81;189.41;0.33;19.25;1848.69;144;208.62;0.36;12.98;1578.90;125;166.09;0.25;12.10;1804.01;129;302.98;0.50;19.31;1005.88;72;168.23;0.27;19.23;1007.28;72;153.18;0.25;17.49;3008.20;215;455.61;0.61;17.42;2462.24;176;336.22;0.57;15.70;2662.06;204;304.92;0.52;13.17
729;OROS SQUASH ORANGE 2LT;5;279701.90;7 013;18990.82;0.54;7.81;6049.55;170;459.48;0.54;8.73;3045.84;71;382.16;0.63;14.43;982.32;23;120.01;0.22;14.05;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;1800.27;48;91.07;0.13;5.82;9782.06;269;-196.70;-0.26;-2.31;13012.76;374;461.60;0.58;4.08;8081.50;221;331.58;0.44;4.72;10913.27;273;767.05;0.97;8.08;11194.86;294;384.27;0.59;3.95;6855.79;176;412.88;0.38;6.93;4212.96;104;499.56;0.49;13.64;5684.18;146;459.38;0.72;9.29;3177.94;76;450.76;0.71;16.31;5423.47;143;282.50;0.40;5.99;4794.72;128;195.63;0.30;4.69;2768.79;61;381.36;0.50;15.84;6883.93;177;473.68;0.61;7.91;7818.32;188;771.35;1.21;11.35;12869.84;356;428.55;0.54;3.83;6335.12;138;885.84;1.05;16.08;6609.59;146;874.22;1.22;15.21;4480.52;98;616.45;0.80;15.82;3810.27;83;532.80;0.75;16.08;5847.15;145;336.13;0.47;6.61;2777.08;62;346.60;0.60;14.35;3369.18;82;260.26;0.35;8.88;3188.92;78;285.72;0.33;10.30;2205.22;48;312.08;0.42;16.27;8093.77;203;490.90;0.68;6.97;3954.30;90;444.88;0.63;12.94;10672.43;267;557.85;0.77;6.01;9414.92;238;522.18;0.64;6.38;9400.71;239;408.06;0.58;4.99;10077.46;244;665.01;0.86;7.59;5109.00;120;534.89;0.77;12.04;5615.00;140;366.53;0.52;7.51;2130.48;52;151.31;0.25;8.17;3320.92;78;219.34;0.38;7.60;3198.76;74;244.03;0.43;8.77;2842.18;62;342.04;0.52;13.84;3617.94;86;278.25;0.46;8.84;9333.75;238;446.81;0.71;5.51;6893.95;175;280.67;0.46;4.68;6858.95;155;590.92;0.79;9.91;7042.50;170;412.94;0.70;6.74;8149.46;204;427.93;0.72;6.04
740;ENERGADE RTD MIXED BERRY;5;38469.03;2 928;6877.94;0.20;20.56;1199.61;116;199.57;0.24;19.13;661.84;51;175.87;0.29;30.56;1003.27;73;217.93;0.39;24.98;629.55;45;127.36;0.17;23.26;699.50;50;141.51;0.27;23.26;699.50;50;141.51;0.16;23.26;643.54;46;130.19;0.18;23.26;951.32;68;192.80;0.26;23.31;593.56;44;120.76;0.15;23.40;523.60;40;122.54;0.16;26.91;1793.32;159;243.11;0.31;15.59;1966.57;163;356.59;0.55;20.85;1534.78;134;231.14;0.21;17.32;910.35;70;225.25;0.22;28.45;1480.86;114;365.34;0.57;28.37;779.40;60;192.29;0.30;28.37;800.45;60;187.16;0.26;26.89;1063.24;76;244.99;0.38;26.50;657.57;48;144.58;0.19;25.29;601.61;44;125.76;0.16;24.04;810.72;58;146.43;0.23;20.77;475.66;34;86.19;0.11;20.84;836.60;60;149.67;0.18;20.57;1273.09;91;230.70;0.32;20.84;1323.85;115;121.98;0.16;10.60;769.45;55;139.43;0.20;20.84;741.47;53;134.36;0.19;20.84;427.30;30;76.54;0.13;20.60;1049.30;70;200.33;0.27;21.96;944.37;63;257.98;0.30;31.42;284.81;19;59.99;0.08;24.22;550.34;43;37.30;0.05;7.79;374.08;27;55.83;0.08;17.16;1079.60;75;178.01;0.24;18.96;1648.03;122;210.90;0.26;14.72;944.37;63;172.33;0.24;20.99;1025.21;79;126.51;0.16;14.19;685.51;49;123.85;0.18;20.78;1485.19;116;166.85;0.24;12.92;433.66;34;45.51;0.07;12.07;488.25;35;81.15;0.14;19.11;1002.96;78;114.22;0.20;13.10;621.77;48;75.61;0.12;13.98;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00
805;PARMALAT GROWTH MILK 1+;5;293619.68;10 962;27931.95;0.80;10.94;2244.17;98;398.06;0.47;20.40;3472.72;148;497.17;0.82;16.46;4233.79;176;681.72;1.23;18.52;4239.36;184;550.21;0.73;14.93;4918.94;206;672.48;1.27;15.72;4824.05;195;602.49;0.68;14.36;3832.25;155;476.94;0.66;14.31;4846.00;195;621.58;0.83;14.75;2165.70;90;225.22;0.28;11.96;6739.05;280;701.82;0.94;11.98;6559.95;265;822.41;1.03;14.42;5378.21;209;706.45;1.08;15.11;4023.26;154;555.25;0.52;15.87;5758.33;227;646.74;0.64;12.92;5579.30;220;643.47;1.01;13.26;7760.03;292;943.19;1.49;13.98;6035.18;222;727.09;1.02;13.85;5508.32;203;648.19;1.00;13.53;6540.19;241;776.74;1.01;13.66;5550.10;205;644.39;0.83;13.35;4522.31;169;518.43;0.81;13.18;4433.54;166;501.85;0.63;13.02;4171.44;156;475.94;0.56;13.12;3727.39;136;508.12;0.71;15.68;6591.26;244;824.45;1.07;14.38;4975.29;186;544.40;0.77;12.58;3606.60;135;391.22;0.55;12.47;2972.49;111;283.91;0.49;10.98;3581.56;134;310.28;0.42;9.96;3824.47;143;333.17;0.39;10.02;4815.30;180;420.49;0.56;10.04;5646.14;211;494.25;0.69;10.07;5295.27;198;461.18;0.65;10.02;5935.23;222;515.44;0.71;9.99;6818.10;255;592.59;0.73;10.00;5588.26;209;485.77;0.69;10.00;6255.21;234;542.57;0.70;9.97;6885.42;258;588.35;0.85;9.83;6273.34;226;430.97;0.61;7.90;7250.25;255;457.03;0.75;7.25;6674.40;235;414.92;0.72;7.15;9591.88;337;612.85;1.07;7.35;10163.78;357;651.52;0.99;7.37;10039.92;353;635.54;1.06;7.28;11075.66;389;691.83;1.09;7.18;8510.01;299;529.02;0.87;7.15;11012.39;386;705.75;0.95;7.37;8678.66;304;560.77;0.94;7.43;14495.21;509;907.76;1.54;7.20
1255;L/STAR PILCHARDS TOMATO;5;184538.64;7 095;9671.15;0.28;5.24;1818.00;70;262.08;0.31;14.42;5871.87;283;168.20;0.28;2.86;1530.81;59;366.69;0.66;23.95;3530.15;157;198.49;0.26;5.62;2424.96;104;177.37;0.34;7.31;978.25;35;174.51;0.20;17.84;4243.42;178;322.70;0.44;7.60;5992.40;260;180.14;0.24;3.01;564.09;21;90.93;0.11;16.12;410.86;14;59.37;0.08;14.45;795.02;28;109.48;0.14;13.77;1237.49;46;156.86;0.24;12.68;2776.90;110;74.19;0.07;2.67;3804.49;151;28.10;0.03;0.74;2107.18;82;59.43;0.09;2.82;1169.70;42;118.91;0.19;10.17;2969.43;110;233.18;0.33;7.85;5474.37;218;123.85;0.19;2.26;6140.15;240;229.22;0.30;3.73;4676.29;177;241.12;0.31;5.16;5930.20;237;279.49;0.44;4.71;1853.91;64;237.41;0.30;12.81;7650.47;273;931.22;1.10;12.17;9551.08;367;572.47;0.80;5.99;8097.07;323;178.47;0.23;2.20;3262.21;129;88.37;0.12;2.71;5596.61;214;263.27;0.37;4.70;3708.63;142;173.76;0.30;4.69;4243.31;159;175.99;0.24;4.15;7077.49;271;107.29;0.13;1.52;2725.22;105;150.85;0.20;5.54;933.76;33;95.58;0.13;10.24;8035.84;320;-65.73;-0.09;-0.82;4044.18;154;204.21;0.28;5.05;2700.33;96;214.49;0.26;7.94;2435.29;84;238.48;0.34;9.79;3760.97;143;101.18;0.13;2.69;2361.98;88;124.22;0.18;5.26;3754.60;140;156.99;0.22;4.18;4176.41;149;232.29;0.38;5.56;6066.45;224;135.50;0.23;2.23;5433.07;196;117.49;0.21;2.16;2138.06;74;211.24;0.32;9.88;6342.20;227;475.81;0.79;7.50;5500.10;202;144.60;0.23;2.63;1583.77;56;90.36;0.15;5.71;1725.86;54;244.27;0.33;14.15;3022.55;105;235.75;0.40;7.80;2311.19;81;180.98;0.31;7.83
1292;EAST GEM BORRIE;5;40313.35;13 490;20073.59;0.57;57.26;944.69;316;521.61;0.62;63.50;1276.43;427;634.69;1.05;57.18;965.77;323;480.30;0.86;57.19;920.92;308;458.00;0.61;57.19;899.99;301;447.59;0.85;57.19;859.47;288;426.82;0.48;57.11;708.18;237;352.03;0.48;57.17;968.01;324;481.14;0.64;57.16;820.75;275;398.72;0.50;55.87;1147.71;384;560.55;0.75;56.17;825.24;276;410.41;0.52;57.19;857.68;287;426.38;0.65;57.17;1087.91;364;540.88;0.50;57.17;905.22;303;449.91;0.44;57.16;821.95;275;408.66;0.64;57.18;675.74;226;336.06;0.53;57.19;872.78;292;433.94;0.61;57.18;753.18;252;374.46;0.58;57.18;849.16;284;422.31;0.55;57.19;791.90;265;393.66;0.51;57.17;720.29;241;358.11;0.56;57.17;762.30;255;379.05;0.48;57.18;860.82;288;428.00;0.51;57.18;926.90;310;460.97;0.64;57.19;1052.48;352;523.42;0.68;57.19;847.96;284;421.26;0.59;57.13;845.27;283;420.04;0.59;57.15;813.13;272;404.33;0.70;57.18;806.55;270;400.84;0.54;57.15;846.02;283;420.69;0.49;57.18;639.71;214;318.09;0.43;57.18;690.39;231;343.24;0.48;57.17;959.49;321;477.07;0.67;57.18;883.99;296;439.24;0.60;57.14;630.74;211;313.63;0.39;57.18;923.46;309;459.09;0.65;57.17;883.54;296;438.85;0.56;57.12;681.57;228;338.91;0.49;57.18;893.41;299;444.09;0.63;57.16;732.10;245;363.92;0.60;57.17;704.29;236;349.76;0.60;57.11;671.85;225;333.79;0.58;57.13;684.41;229;340.26;0.52;57.17;702.65;235;349.45;0.58;57.19;633.58;212;314.98;0.50;57.17;687.25;230;341.62;0.56;57.16;588.88;197;292.81;0.39;57.18;683.66;229;339.61;0.57;57.13;603.98;202;300.37;0.51;57.19
1293;EAST GEM CURRY POWDER;5;37049.62;12 399;18450.86;0.53;57.27;917.78;307;506.28;0.60;63.44;1411.28;472;701.86;1.16;57.19;798.33;267;397.03;0.71;57.19;873.08;292;434.20;0.58;57.19;822.25;275;408.93;0.77;57.19;803.11;269;398.96;0.45;57.13;675.29;226;335.67;0.46;57.16;911.50;305;453.14;0.60;57.17;728.36;244;353.62;0.44;55.83;989.69;331;484.35;0.65;56.28;789.36;264;392.57;0.49;57.19;860.52;288;427.73;0.65;57.16;1010.17;338;502.21;0.47;57.17;1209.90;405;601.32;0.59;57.16;884.74;296;439.89;0.69;57.18;744.51;249;370.26;0.59;57.19;821.50;275;408.27;0.57;57.15;801.02;268;398.26;0.62;57.18;880.56;295;437.37;0.57;57.12;800.87;268;398.12;0.52;57.17;669.16;224;332.57;0.52;57.15;729.41;244;362.70;0.46;57.18;753.18;252;374.46;0.44;57.18;865.60;290;429.93;0.60;57.12;917.93;307;456.51;0.59;57.19;719.99;241;357.85;0.51;57.16;696.37;233;346.21;0.49;57.17;705.64;236;350.93;0.61;57.19;719.99;241;357.85;0.48;57.16;759.46;254;377.70;0.44;57.19;595.01;199;295.91;0.40;57.19;688.74;231;341.80;0.48;57.07;764.99;256;380.28;0.53;57.17;594.86;199;295.78;0.41;57.18;747.50;250;371.75;0.46;57.19;699.66;234;347.96;0.49;57.19;793.99;266;394.37;0.51;57.12;699.21;234;347.57;0.50;57.16;695.92;233;345.82;0.49;57.15;477.80;160;237.40;0.39;57.14;501.12;168;248.77;0.43;57.09;617.73;207;306.77;0.54;57.11;543.88;182;270.37;0.41;57.17;574.08;192;285.50;0.47;57.19;537.75;180;267.27;0.42;57.16;630.14;211;313.10;0.51;57.14;517.12;173;257.12;0.35;57.18;537.45;180;267.01;0.45;57.13;562.12;188;279.56;0.47;57.19
1295;EAST GEM BLACK PEPPER;5;65064.57;16 143;34836.27;0.99;61.57;1376.55;345;796.22;0.94;66.52;1392.51;349;740.50;1.23;61.15;1248.47;313;663.76;1.19;61.14;1392.51;349;740.50;0.99;61.15;1507.42;378;801.33;1.52;61.13;1311.91;329;697.37;0.78;61.13;1556.10;390;827.49;1.14;61.15;1754.40;440;932.53;1.24;61.13;1710.51;429;892.26;1.12;59.99;2026.92;508;1060.28;1.42;60.16;1149.12;288;611.07;0.77;61.15;1623.13;407;862.86;1.32;61.13;1619.34;406;860.91;0.80;61.14;1407.07;353;747.77;0.74;61.11;1659.84;416;882.65;1.39;61.15;1611.96;404;857.19;1.36;61.15;1252.06;314;665.54;0.94;61.13;1181.04;296;628.04;0.97;61.15;1595.80;400;848.53;1.11;61.15;1615.95;405;859.31;1.11;61.15;997.50;250;530.44;0.83;61.15;1564.08;392;831.73;1.05;61.15;1464.33;367;764.91;0.91;60.07;1599.99;401;850.83;1.19;61.15;1487.87;373;791.07;1.03;61.14;1419.24;356;754.30;1.07;61.12;1169.07;293;621.68;0.88;61.15;1392.51;349;740.50;1.29;61.15;1416.25;355;753.05;1.02;61.15;1595.20;400;848.01;0.99;61.13;1276.80;320;678.96;0.91;61.15;1059.94;266;563.17;0.78;61.10;1164.48;292;619.03;0.87;61.13;952.81;239;506.41;0.70;61.12;1288.77;323;685.33;0.84;61.15;1256.85;315;668.36;0.94;61.15;1371.96;344;729.37;0.94;61.14;1033.01;259;549.19;0.79;61.14;1327.07;333;705.16;1.00;61.11;1146.32;288;608.63;1.00;61.06;1266.22;318;672.46;1.16;61.07;1223.33;307;649.99;1.14;61.10;1161.38;272;643.29;0.98;63.70;1108.14;247;630.69;1.05;65.45;1076.26;240;612.41;0.97;65.44;805.75;180;458.05;0.75;65.37;857.59;191;488.30;0.66;65.48;745.12;166;424.20;0.71;65.47;844.12;188;480.63;0.81;65.48
1884;JUNGLE OATS;5;236345.36;6 041;10927.29;0.31;5.32;1839.97;43;257.90;0.30;16.12;4732.57;128;280.87;0.47;6.83;4975.29;141;117.15;0.21;2.71;4329.64;121;341.65;0.46;9.07;5371.77;148;484.62;0.92;10.37;5122.10;140;493.28;0.56;11.08;3886.62;108;298.93;0.41;8.84;4619.40;130;186.70;0.25;4.65;5924.84;176;91.16;0.11;1.77;3060.89;71;533.42;0.71;20.04;4492.46;114;352.58;0.44;9.03;5132.68;132;194.11;0.30;4.35;7762.98;202;289.68;0.27;4.29;3432.87;78;431.70;0.42;14.46;6591.32;178;-16.71;-0.03;-0.29;6204.54;156;411.85;0.65;7.63;3523.70;80;422.26;0.59;13.78;4123.78;102;266.02;0.41;7.42;6113.43;157;275.16;0.36;5.18;4839.87;123;243.77;0.32;5.79;3912.14;96;341.14;0.53;10.03;3364.32;78;364.52;0.46;12.46;2198.32;48;275.76;0.33;14.43;2292.60;50;289.59;0.40;14.53;4144.78;102;276.44;0.36;7.67;6118.83;161;98.21;0.14;1.85;4552.93;112;98.50;0.14;2.49;6589.47;143;51.71;0.09;0.90;6114.49;151;-261.77;-0.35;-4.92;5040.19;117;190.28;0.22;4.34;5540.26;134;186.30;0.25;3.87;5902.26;139;208.64;0.29;4.07;4239.63;97;138.89;0.20;3.77;4889.36;119;101.29;0.14;2.38;4510.53;107;197.70;0.24;5.04;4706.81;114;154.66;0.22;3.78;5631.28;137;181.81;0.23;3.71;5145.00;125;164.36;0.24;3.67;5969.14;146;176.81;0.25;3.41;6722.63;177;203.96;0.34;3.49;6232.27;173;179.91;0.31;3.32;4212.83;111;-172.67;-0.30;-4.71;4599.07;123;328.95;0.50;8.23;4290.63;117;199.76;0.33;5.35;8993.70;255;213.21;0.34;2.73;4394.28;122;131.10;0.21;3.43;4005.46;104;250.88;0.34;7.20;4323.90;120;169.95;0.29;4.52;1627.53;35;231.30;0.39;16.34
1942;KELLOGGS CORN FLAKES;5;205910.96;2 973;9535.67;0.27;5.33;2649.57;43;248.71;0.29;10.79;2376.16;34;321.78;0.53;15.57;1396.30;20;132.36;0.24;10.90;1259.82;18;121.86;0.16;11.12;654.90;10;49.68;0.09;8.72;901.89;11;139.58;0.16;17.80;735.80;10;89.43;0.12;13.98;409.95;5;63.44;0.08;17.80;6610.92;108;149.54;0.19;2.60;3869.41;59;222.00;0.30;6.60;1065.87;13;164.96;0.21;17.80;4132.38;62;129.68;0.20;3.61;2665.64;36;267.91;0.25;11.56;1839.77;23;214.38;0.21;13.40;1007.88;12;149.41;0.23;17.05;1622.76;24;57.59;0.09;4.08;1891.78;22;308.09;0.43;18.73;4477.87;69;236.53;0.37;6.07;6395.10;90;177.96;0.23;3.20;1913.77;23;253.43;0.33;15.23;5400.06;94;135.91;0.21;2.89;3613.39;61;227.70;0.29;7.25;6824.91;109;245.16;0.29;4.13;3615.14;56;174.69;0.24;5.56;5821.39;81;205.25;0.27;4.05;9810.94;151;178.32;0.25;2.09;7961.73;127;144.87;0.20;2.09;2648.35;35;250.00;0.43;10.86;6252.08;92;253.85;0.34;4.67;9370.14;136;201.70;0.24;2.48;4501.45;55;682.07;0.92;17.42;2915.66;34;488.15;0.68;19.25;1891.78;22;288.17;0.41;17.52;2605.25;35;244.50;0.34;10.79;3632.52;48;94.42;0.12;2.99;3833.47;53;168.22;0.24;5.05;5562.17;83;191.76;0.25;3.96;7904.85;115;197.56;0.29;2.87;7676.91;109;177.24;0.25;2.66;2331.68;32;108.94;0.18;5.37;7515.52;106;231.52;0.40;3.54;7706.90;110;-154.15;-0.27;-2.30;6712.56;94;89.81;0.14;1.54;3869.47;53;180.03;0.30;5.35;1289.85;15;196.48;0.31;17.52;919.89;11;108.93;0.18;13.62;8248.83;117;237.00;0.32;3.30;6549.09;91;249.66;0.42;4.38;11047.44;156;239.58;0.41;2.49
2082;KOO BAKED BEANS IN TOMATO;5;236921.88;17 179;6548.20;0.19;3.18;7232.46;647;196.90;0.23;3.13;6146.64;511;480.03;0.80;8.98;5068.87;434;9.92;0.02;0.23;3661.79;289;310.08;0.41;9.74;4963.18;387;332.08;0.63;7.69;3343.62;263;132.32;0.15;4.55;7825.32;629;99.24;0.14;1.46;5765.14;436;172.51;0.23;3.44;9899.54;795;-487.41;-0.61;-5.66;5080.21;379;32.40;0.04;0.73;8694.28;694;-546.01;-0.69;-7.22;9403.07;741;-154.55;-0.24;-1.89;12618.90;1 024;330.92;0.31;3.02;8876.14;654;383.46;0.38;4.97;9967.82;728;-295.44;-0.46;-3.41;7960.51;561;-15.23;-0.02;-0.22;11560.59;816;660.60;0.93;6.57;6763.03;487;327.85;0.51;5.57;8027.52;593;96.64;0.13;1.38;3008.71;179;233.05;0.30;8.91;10665.60;744;64.30;0.10;0.69;8104.21;529;288.31;0.36;4.09;7169.05;459;284.26;0.34;4.56;3817.41;235;209.50;0.29;6.31;6869.21;447;335.39;0.44;5.61;9843.92;652;347.42;0.49;4.06;10822.59;741;355.86;0.50;3.78;6717.13;443;188.53;0.33;3.23;10048.62;606;1229.06;1.66;14.07;6356.32;408;212.94;0.25;3.85;5780.02;363;287.17;0.39;5.71;3910.96;255;118.13;0.16;3.47;873.54;46;301.73;0.42;39.72;75.96;4;26.24;0.04;39.72;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00
2083;AG TOMATO SAUCE;5;592234.03;18 523;15184.98;0.43;2.95;17375.45;655;231.85;0.27;1.53;9133.79;351;153.52;0.25;1.93;8777.25;327;-287.81;-0.52;-3.77;4909.35;173;73.98;0.10;1.73;9682.53;347;-375.74;-0.71;-4.46;5777.04;196;62.27;0.07;1.24;10336.73;357;329.56;0.45;3.67;4670.55;145;394.31;0.53;9.71;21115.41;749;696.37;0.87;3.79;18286.24;642;-508.41;-0.68;-3.20;9588.93;327;317.84;0.40;3.81;10525.40;360;221.64;0.34;2.42;17956.07;593;344.24;0.32;2.20;18148.08;592;543.93;0.53;3.45;13138.73;427;358.13;0.56;3.13;13031.78;422;316.01;0.50;2.79;15683.91;491;194.93;0.27;1.43;13091.01;406;441.51;0.68;3.88;14142.59;441;512.62;0.67;4.17;11220.64;336;128.14;0.17;1.31;14855.40;450;437.61;0.68;3.39;17746.78;522;383.84;0.48;2.49;8161.36;244;311.65;0.37;4.39;15095.65;435;476.32;0.67;3.63;14937.77;428;505.10;0.66;3.89;12083.15;355;290.16;0.41;2.76;14562.36;441;343.77;0.49;2.71;9232.85;275;356.68;0.62;4.44;11555.30;350;400.51;0.54;3.99;12048.06;359;374.99;0.44;3.58;11179.41;323;682.85;0.92;7.02;11500.06;344;355.34;0.49;3.55;22748.90;690;667.27;0.94;3.37;16436.76;499;347.34;0.48;2.43;8667.46;254;352.91;0.43;4.68;10887.89;317;456.89;0.65;4.83;11765.04;351;298.80;0.38;2.92;8031.76;239;215.74;0.31;3.09;9574.97;283;299.95;0.43;3.60;8185.05;235;183.87;0.30;2.58;8334.24;243;269.82;0.47;3.72;8257.68;232;344.02;0.60;4.79;8454.19;246;233.32;0.36;3.17;18153.92;526;400.29;0.67;2.54;14867.36;439;564.30;0.89;4.36;13076.05;375;404.57;0.66;3.56;7605.76;224;278.02;0.37;4.20;7370.63;217;272.26;0.46;4.25;10266.74;290;527.92;0.89;5.91
2098;DOMESTOS LAVENDER BLAST;5;94398.08;2 947;8024.89;0.23;9.78;1997.61;64;148.28;0.18;8.54;1257.89;36;156.07;0.26;14.27;1294.63;37;161.97;0.29;14.39;1896.89;61;92.60;0.12;5.61;1601.06;44;300.54;0.57;21.59;1707.51;49;202.27;0.23;13.62;1427.02;45;94.67;0.13;7.63;1865.39;61;115.40;0.15;7.11;2920.61;105;-86.85;-0.11;-3.42;1725.43;42;294.64;0.39;19.64;1785.48;52;203.52;0.26;13.11;1755.34;51;217.18;0.33;14.23;1372.59;41;115.35;0.11;9.66;1629.32;38;357.63;0.35;25.24;1744.73;56;93.78;0.15;6.18;1193.65;35;118.23;0.19;11.39;1169.67;33;206.33;0.29;20.29;1605.10;50;120.91;0.19;8.66;1040.11;29;138.74;0.18;15.34;1396.41;39;184.53;0.24;15.20;1749.34;59;122.01;0.19;8.02;2673.54;86;247.48;0.31;10.65;2328.55;65;308.59;0.37;15.24;2073.60;60;230.35;0.32;12.78;2448.74;76;189.47;0.25;8.90;2728.10;90;87.65;0.12;3.69;1358.62;38;178.07;0.25;15.07;1329.83;37;179.44;0.31;15.52;2143.19;68;224.63;0.30;12.05;2057.33;67;112.53;0.13;6.29;1309.98;41;144.19;0.19;12.66;1628.12;48;215.60;0.30;15.23;2975.42;112;227.29;0.32;8.78;2021.31;69;98.44;0.14;5.60;2003.71;59;267.17;0.33;15.33;1171.87;33;155.87;0.22;15.30;1929.60;60;123.58;0.16;7.37;2181.21;69;113.59;0.16;5.99;2607.35;85;84.13;0.12;3.71;1499.54;46;120.97;0.20;9.28;1992.02;58;201.41;0.35;11.63;3843.84;138;227.97;0.40;6.82;1560.29;49;143.51;0.22;10.58;2622.06;84;95.73;0.16;4.20;3823.48;124;256.60;0.41;7.72;1559.49;51;64.34;0.11;4.74;2902.60;98;77.09;0.10;3.05;1705.22;53;146.54;0.25;9.88;1783.69;56;144.86;0.25;9.34
