;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
35052;ONIONS 2KG;4;164466.34;6 102.000;42339.32;0.79;25.74;4048.28;257.000;1165.88;1.34;28.80;3807.36;214.000;980.96;1.10;25.76;1880.15;105.000;498.95;0.58;26.54;1942.62;108.000;559.02;0.73;28.78;1731.12;88.000;444.92;0.54;25.70;2295.63;107.000;571.03;0.67;24.87;2175.34;86.000;470.34;0.53;21.62;2723.73;77.000;658.73;0.67;24.18;3946.83;107.000;855.83;0.80;21.68;3253.22;93.000;825.22;0.69;25.37;3675.65;115.000;961.65;0.85;26.16;3902.16;124.000;1183.76;1.20;30.34;3041.63;117.000;819.23;0.83;26.93;4750.84;161.000;1067.84;1.01;22.48;4264.00;120.000;1003.00;1.00;23.52;4125.15;95.000;1014.35;1.10;24.59;2895.02;73.000;747.02;0.82;25.80;3766.82;118.000;934.82;0.91;24.82;2061.37;63.000;524.37;0.49;25.44;5116.17;163.000;1365.17;1.23;26.68;4125.33;157.000;1079.33;0.93;26.16;2317.09;86.000;631.49;0.55;27.25;2074.18;77.000;564.98;0.51;27.24;4883.70;245.000;1061.30;1.04;21.73;5423.02;223.000;1389.82;1.32;25.63;3368.73;97.000;883.53;0.93;26.23;2054.12;58.000;542.52;0.55;26.41;3487.37;103.000;912.37;1.01;26.16;5159.68;152.000;1359.68;1.45;26.35;4648.13;137.000;1223.13;1.18;26.31;3857.59;131.000;1086.59;1.06;28.17;4020.90;150.000;1178.90;0.99;29.32;2826.02;118.000;702.02;0.59;24.84;2154.30;90.000;534.30;0.41;24.80;2226.27;93.000;552.27;0.41;24.81;2961.56;124.000;729.56;0.58;24.63;1410.61;59.000;348.61;0.25;24.71;5496.09;201.000;1303.09;1.10;23.71;3969.17;133.000;910.17;0.73;22.93;3139.95;105.000;724.95;0.69;23.09;5741.58;192.000;1325.58;1.17;23.09;4598.96;154.000;1056.96;0.85;22.98;4275.07;143.000;986.07;0.79;23.07;2492.02;108.000;759.02;0.61;30.46;2094.73;97.000;649.53;0.48;31.01;2194.57;113.000;700.75;0.47;31.93;2727.84;122.000;843.64;0.59;30.93;3439.34;176.000;1047.34;0.92;30.45;1895.33;67.000;599.73;0.48;31.64
35053;POTATO 2KG;4;225889.54;7 891.000;64543.34;1.21;28.57;4574.39;276.000;1379.99;1.59;30.17;3228.19;161.000;876.39;0.99;27.15;2613.60;125.000;701.20;0.82;26.83;2630.11;139.000;684.11;0.89;26.01;2374.17;113.000;631.57;0.76;26.60;2620.69;141.000;677.89;0.80;25.87;2647.72;143.000;714.72;0.80;26.99;2832.85;160.000;774.45;0.79;27.34;2939.56;164.000;829.56;0.78;28.22;3253.83;157.000;836.23;0.70;25.70;5104.20;205.000;1332.20;1.18;26.10;4685.62;188.000;1226.42;1.24;26.17;5363.03;207.000;1430.03;1.46;26.66;5500.78;212.000;1472.78;1.39;26.77;5463.09;211.000;1454.09;1.45;26.62;5874.31;204.000;1558.31;1.69;26.53;5440.23;192.000;1414.23;1.54;26.00;4932.34;206.000;1265.54;1.24;25.66;5627.11;209.000;1405.31;1.32;24.97;13213.40;385.000;3391.60;3.05;25.67;7825.29;201.000;1996.29;1.72;25.51;6070.74;156.000;1546.74;1.34;25.48;4936.13;127.000;1253.13;1.13;25.39;6575.66;169.000;1674.66;1.64;25.47;6626.64;226.000;1648.64;1.57;24.88;3781.33;137.000;1007.33;1.07;26.64;3182.57;108.000;872.57;0.88;27.42;5900.91;204.000;1820.91;2.02;30.86;6741.62;233.000;2081.62;2.22;30.88;7804.10;270.000;2404.10;2.32;30.81;7454.39;246.000;2308.19;2.26;30.96;8714.79;231.000;2791.39;2.35;32.03;5997.53;177.000;1926.53;1.61;32.12;4751.80;140.000;1531.80;1.18;32.24;7219.47;213.000;2320.47;1.70;32.14;4750.10;140.000;1530.10;1.23;32.21;4948.94;146.000;1590.94;1.15;32.15;5455.39;161.000;1752.39;1.48;32.12;6952.65;205.000;2237.65;1.80;32.18;5727.31;169.000;1840.31;1.76;32.13;3329.32;98.000;1075.32;0.95;32.30;2984.32;88.000;960.32;0.77;32.18;1558.44;46.000;500.44;0.40;32.11;1085.98;32.000;349.98;0.28;32.23;1051.99;31.000;338.99;0.25;32.22;304.21;9.000;97.21;0.07;31.95;0.00;0.000;0.00;0.00;0.00;1119.55;45.000;354.55;0.31;31.67;2119.15;85.000;674.15;0.54;31.81
35055;PINEAPPLES;4;158002.78;12 523.000;46813.35;0.88;29.63;2106.00;150.000;832.06;0.96;39.51;1541.20;100.000;511.69;0.58;33.20;2227.71;227.000;799.71;0.93;35.90;2028.59;232.000;619.16;0.80;30.52;2737.64;330.000;605.53;0.73;22.12;3484.18;407.000;1108.56;1.30;31.82;2737.30;225.000;842.47;0.94;30.78;3855.34;251.000;1215.47;1.23;31.53;3975.98;247.000;970.52;0.91;24.41;3214.83;212.000;905.88;0.76;28.18;2153.28;172.000;672.49;0.60;31.23;2642.84;126.000;768.88;0.78;29.09;3197.51;198.000;1039.13;1.06;32.50;3254.80;200.000;933.00;0.88;28.67;2395.69;196.000;515.67;0.51;21.52;2359.57;218.000;748.88;0.81;31.74;2183.02;213.000;697.67;0.76;31.96;4374.13;526.000;1264.21;1.24;28.90;1940.02;178.000;606.52;0.57;31.26;2445.75;155.000;762.30;0.68;31.17;3491.56;179.000;1113.71;0.96;31.90;2846.07;154.000;922.57;0.80;32.42;3279.64;276.000;1017.68;0.92;31.03;3946.21;459.000;1298.29;1.27;32.90;2699.71;179.000;817.07;0.78;30.27;1495.34;71.000;456.52;0.48;30.53;2393.93;207.000;678.50;0.69;28.34;2647.63;227.000;771.25;0.86;29.13;3637.00;320.000;942.99;1.00;25.93;2839.23;182.000;704.77;0.68;24.82;3022.27;153.000;914.53;0.89;30.26;5303.11;294.000;1239.55;1.04;23.37;4095.36;239.000;1101.06;0.92;26.89;4206.08;307.000;1226.20;0.95;29.15;4149.41;204.000;1197.71;0.88;28.86;5085.99;411.000;1211.71;0.97;23.82;5848.86;389.000;1690.06;1.23;28.90;1300.17;93.000;431.42;0.36;33.18;1565.27;93.000;751.52;0.60;48.01;1277.59;72.000;399.20;0.38;31.25;1145.98;77.000;430.98;0.38;37.61;2587.64;221.000;760.15;0.61;29.38;2538.21;255.000;858.21;0.69;33.81;2818.57;163.000;1053.34;0.84;37.37;3088.24;181.000;1053.35;0.77;34.11;9086.22;888.000;2435.99;1.64;26.81;6343.57;575.000;1840.39;1.29;29.01;6316.78;657.000;2146.43;1.88;33.98;4091.76;434.000;928.44;0.74;22.69
38780;MANGOES LOOSE;4;34674.60;3 026.000;10238.90;0.19;29.53;2545.44;176.000;790.57;0.91;31.06;1587.68;112.000;336.78;0.38;21.21;621.68;32.000;186.75;0.22;30.04;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1625.87;102.000;430.76;0.40;26.49;2116.32;168.000;643.84;0.54;30.42;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;285.78;22.000;87.78;0.08;30.72;168.87;13.000;51.87;0.05;30.72;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;535.20;30.000;160.20;0.14;29.93;2204.25;175.000;642.41;0.56;29.14;4555.07;458.000;1351.60;1.22;29.67;623.58;42.000;207.78;0.20;33.32;3900.43;312.000;1335.33;1.27;34.24;754.73;52.000;248.83;0.26;32.97;254.08;17.000;84.08;0.08;33.09;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;342.83;17.000;81.16;0.07;23.67;620.73;27.000;185.73;0.14;29.92;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;79.92;8.000;31.92;0.02;39.94;6488.38;785.000;1877.03;1.32;28.93;2538.53;266.000;773.53;0.68;30.47;2825.23;212.000;730.95;0.58;25.87
38959;COLESLAW 300G;4;23492.79;2 181.000;7701.94;0.14;32.78;504.03;52.000;161.53;0.19;32.05;658.85;60.000;208.85;0.24;31.70;505.54;46.000;160.54;0.19;31.76;351.13;32.000;111.13;0.14;31.65;362.12;33.000;114.62;0.14;31.65;317.61;29.000;100.11;0.12;31.52;493.52;48.000;159.02;0.18;32.22;344.61;39.000;114.61;0.12;33.26;399.54;46.000;137.54;0.13;34.42;579.34;66.000;198.34;0.17;34.24;512.47;53.000;177.97;0.16;34.73;564.50;50.000;188.25;0.19;33.35;501.64;36.000;160.74;0.16;32.04;543.64;36.000;167.64;0.16;30.84;382.74;26.000;120.74;0.12;31.55;470.62;38.000;155.62;0.17;33.07;420.61;39.000;136.61;0.15;32.48;500.58;42.000;151.08;0.15;30.18;567.53;47.000;184.53;0.17;32.51;513.56;44.000;163.06;0.15;31.75;510.49;51.000;173.49;0.15;33.98;655.33;67.000;207.33;0.18;31.64;467.49;51.000;151.49;0.14;32.40;439.56;44.000;131.56;0.13;29.93;419.58;42.000;136.08;0.13;32.43;492.56;44.000;163.56;0.17;33.21;476.59;41.000;156.09;0.16;32.75;329.70;30.000;104.70;0.12;31.76;219.80;20.000;69.80;0.07;31.76;472.57;43.000;150.07;0.14;31.76;391.61;39.000;119.46;0.12;30.50;467.60;40.000;152.60;0.13;32.63;578.43;57.000;184.38;0.15;31.88;559.44;56.000;187.79;0.14;33.57;481.04;51.000;152.59;0.11;31.72;483.51;49.000;148.96;0.12;30.81;773.27;73.000;241.72;0.18;31.26;493.57;43.000;150.07;0.13;30.41;419.65;35.000;122.15;0.10;29.11;383.68;32.000;111.68;0.11;29.11;506.61;39.000;175.11;0.15;34.57;522.59;41.000;189.59;0.15;36.28;527.52;48.000;193.92;0.16;36.76;473.57;43.000;176.52;0.14;37.27;500.44;56.000;180.39;0.13;36.05;487.46;54.000;161.91;0.11;33.22;624.86;59.000;224.76;0.16;35.97;337.09;26.000;131.39;0.12;38.98;503.00;45.000;180.25;0.14;35.83
38960;PUMPKIN DICED 500G;4;15647.99;1 001.000;5172.69;0.10;33.06;63.96;4.000;20.16;0.02;31.52;211.85;15.000;67.35;0.08;31.79;378.71;29.000;116.71;0.14;30.82;143.88;12.000;47.88;0.06;33.28;354.73;27.000;109.73;0.13;30.93;164.89;11.000;49.89;0.06;30.26;374.75;25.000;112.25;0.13;29.95;83.94;6.000;26.94;0.03;32.09;111.92;8.000;35.92;0.03;32.09;223.84;16.000;72.24;0.06;32.27;170.87;13.000;52.92;0.05;30.97;116.91;9.000;40.41;0.04;34.57;128.90;10.000;42.90;0.04;33.28;237.82;18.000;77.07;0.07;32.41;239.84;16.000;80.64;0.08;33.62;201.86;14.000;66.36;0.07;32.87;240.83;17.000;78.33;0.09;32.53;323.80;20.000;96.60;0.09;29.83;422.80;20.000;130.20;0.12;30.79;498.81;19.000;158.76;0.14;31.83;237.90;10.000;76.20;0.07;32.03;489.68;32.000;160.68;0.14;32.81;269.82;18.000;89.82;0.08;33.29;200.86;14.000;62.86;0.06;31.30;189.84;16.000;62.84;0.06;33.10;331.73;27.000;102.23;0.11;30.82;174.85;15.000;59.35;0.06;33.94;259.80;20.000;89.80;0.10;34.57;301.76;24.000;97.76;0.10;32.40;517.58;42.000;153.58;0.15;29.67;433.66;34.000;135.66;0.13;31.28;379.69;31.000;123.69;0.10;32.58;259.80;20.000;79.80;0.07;30.72;342.75;25.000;109.80;0.08;32.04;204.85;15.000;65.60;0.05;32.02;415.72;28.000;139.12;0.11;33.46;374.75;25.000;126.00;0.09;33.62;516.63;37.000;167.48;0.14;32.42;486.67;33.000;162.32;0.13;33.35;350.75;25.000;114.00;0.11;32.50;373.75;25.000;138.00;0.12;36.92;510.71;29.000;184.61;0.15;36.15;351.84;16.000;125.89;0.10;35.78;777.72;28.000;273.12;0.22;35.12;601.78;22.000;216.58;0.16;35.99;389.82;18.000;137.22;0.09;35.20;456.79;21.000;163.84;0.12;35.87;439.76;24.000;160.16;0.14;36.42;311.82;18.000;111.42;0.09;35.73
38962;COLESLAW 500G;4;28265.44;1 691.000;9174.99;0.17;32.46;715.53;47.000;222.53;0.26;31.10;687.57;43.000;214.57;0.24;31.21;542.06;34.000;168.06;0.20;31.00;303.81;19.000;94.81;0.12;31.21;415.74;26.000;129.74;0.16;31.21;366.97;23.000;113.97;0.13;31.06;542.84;36.000;173.34;0.19;31.93;426.69;31.000;135.69;0.14;31.80;427.68;32.000;133.68;0.13;31.26;829.40;60.000;270.40;0.23;32.60;616.57;43.000;200.02;0.18;32.44;771.54;46.000;250.99;0.25;32.53;729.65;35.000;227.15;0.23;31.13;932.59;41.000;279.59;0.26;29.98;417.82;18.000;126.82;0.13;30.35;408.79;21.000;131.29;0.14;32.12;266.85;15.000;83.85;0.09;31.42;542.71;29.000;169.71;0.17;31.27;750.59;41.000;231.09;0.22;30.79;734.59;41.000;235.59;0.21;32.07;624.59;41.000;190.59;0.16;30.51;751.49;51.000;228.99;0.20;30.47;475.66;34.000;152.66;0.14;32.09;747.50;50.000;250.90;0.25;33.57;659.56;44.000;209.11;0.20;31.70;579.65;35.000;178.15;0.19;30.73;465.73;27.000;151.73;0.15;32.58;383.76;24.000;119.76;0.13;31.21;447.72;28.000;139.72;0.15;31.21;447.72;28.000;139.72;0.13;31.21;511.66;34.000;171.26;0.17;33.47;614.63;37.000;182.63;0.15;29.71;610.61;39.000;190.11;0.16;31.13;763.52;48.000;241.92;0.19;31.68;834.46;54.000;270.16;0.20;32.38;694.56;44.000;221.76;0.18;31.93;849.50;50.000;261.90;0.19;30.83;418.88;22.000;131.88;0.11;31.48;399.80;20.000;129.80;0.10;32.47;319.84;16.000;103.84;0.10;32.47;563.68;27.000;199.18;0.18;35.34;717.65;35.000;262.15;0.21;36.53;758.70;40.000;280.15;0.23;36.93;955.60;50.000;353.50;0.28;36.99;496.68;32.000;183.28;0.13;36.90;614.91;39.000;228.66;0.15;37.19;328.81;19.000;117.01;0.08;35.59;351.82;18.000;130.82;0.11;37.18;446.76;24.000;160.76;0.13;35.98
38974;PEACHES DESSERT P/KG;4;26055.20;983.448;8288.21;0.16;31.81;0.00;0.000;0.00;0.00;0.00;279.14;16.455;81.68;0.09;29.26;9.72;0.572;2.86;0.00;29.38;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1424.34;62.541;442.23;0.41;31.05;2913.64;129.543;894.70;0.75;30.71;2840.54;124.736;844.76;0.75;29.74;840.38;32.535;254.75;0.26;30.31;48.20;1.855;14.81;0.02;30.73;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1452.57;53.601;435.18;0.38;29.96;2477.66;78.090;750.14;0.65;30.28;2766.39;106.912;965.41;0.87;34.90;782.39;34.258;234.26;0.23;29.94;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;970.76;27.434;299.95;0.25;30.90;1298.91;48.191;399.02;0.31;30.72;1598.60;59.891;489.35;0.36;30.61;725.17;30.538;216.39;0.17;29.84;78.76;3.426;23.94;0.02;30.40;292.36;12.716;88.90;0.07;30.41;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;216.84;3.012;76.28;0.06;35.18;2072.74;47.132;727.15;0.53;35.08;938.05;29.688;328.07;0.22;34.97;20.51;0.662;7.27;0.01;35.45;110.18;3.576;38.66;0.03;35.09;1897.35;76.084;672.45;0.53;35.44
39529;STRAWBERRIES;4;25893.13;1 200.000;7645.14;0.14;29.53;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3976.47;221.000;1189.52;1.33;29.91;4351.66;209.000;1216.82;1.23;27.96;4866.77;228.000;1303.30;1.22;26.78;795.77;28.000;225.17;0.19;28.30;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;249.95;5.000;64.05;0.07;25.63;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;818.44;36.000;250.22;0.24;30.57;1390.19;56.000;430.43;0.40;30.96;567.77;23.000;182.52;0.16;32.15;1874.72;88.000;420.37;0.36;22.42;167.93;7.000;52.78;0.05;31.43;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;386.80;20.000;127.80;0.12;33.04;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1608.23;72.000;526.33;0.42;32.73;2066.84;91.000;651.94;0.52;31.54;848.41;34.000;301.01;0.24;35.48;1059.36;64.000;397.96;0.29;37.57;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;863.82;18.000;304.92;0.27;35.30;0.00;0.000;0.00;0.00;0.00
39821;SPANSPEK;4;86249.50;3 400.000;28703.53;0.54;33.28;857.61;39.000;272.61;0.31;31.79;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;331.90;10.000;101.90;0.10;30.70;235.88;12.000;56.88;0.05;24.11;896.51;49.000;259.51;0.22;28.95;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3523.38;137.000;1269.94;1.10;36.04;5153.66;214.000;1486.53;1.34;28.84;2922.40;120.000;848.40;0.83;29.03;851.71;29.000;259.71;0.25;30.49;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3062.54;146.000;1158.54;0.89;37.83;11746.01;534.000;3486.01;2.56;29.68;5066.60;140.000;2553.60;2.05;50.40;1919.25;45.000;389.25;0.28;20.28;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2789.07;93.000;836.07;0.61;29.98;24269.40;940.000;7421.40;5.01;30.58;16412.51;639.000;6070.11;4.26;36.98;5234.42;218.000;1884.42;1.65;36.00;976.65;35.000;348.65;0.28;35.70
39879;MIELIES LOOSE;4;9286.82;1 858.000;3042.32;0.06;32.76;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;682.86;114.000;226.86;0.23;33.22;197.67;33.000;65.67;0.06;33.22;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;4111.81;728.000;1540.81;1.13;37.47;837.60;157.000;273.60;0.22;32.66;187.71;29.000;57.21;0.04;30.48;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1260.95;314.000;318.95;0.28;25.29;2008.22;483.000;559.22;0.44;27.85
40254;PROTEAS;4;102796.70;1 661.000;31816.70;0.60;30.95;1500.00;25.000;500.00;0.58;33.33;3117.00;52.000;1037.00;1.17;33.27;4620.00;77.000;1540.00;1.80;33.33;2880.00;48.000;960.00;1.25;33.33;4136.94;68.000;1416.94;1.70;34.25;3177.00;53.000;1057.00;1.24;33.27;2277.00;38.000;757.00;0.85;33.25;600.00;10.000;200.00;0.20;33.33;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1680.00;28.000;560.00;0.57;33.33;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;170.97;3.000;50.97;0.06;29.81;3875.32;68.000;1155.32;1.26;29.81;3134.45;55.000;934.45;0.91;29.81;2897.94;51.000;857.94;0.80;29.61;2222.61;39.000;662.61;0.60;29.81;3191.44;56.000;951.44;0.82;29.81;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2219.76;39.000;659.76;0.65;29.72;3469.46;57.000;1049.46;1.00;30.25;1082.81;19.000;322.81;0.34;29.81;5126.25;90.000;1526.25;1.54;29.77;3299.72;58.000;979.72;1.09;29.69;2442.02;43.000;722.02;0.77;29.57;2216.91;39.000;656.91;0.63;29.63;1706.85;30.000;506.85;0.50;29.70;1635.61;29.000;475.61;0.40;29.08;968.83;17.000;288.83;0.24;29.81;2336.59;41.000;696.59;0.54;29.81;398.93;7.000;118.93;0.09;29.81;2895.09;51.000;855.09;0.69;29.54;1709.70;30.000;509.70;0.37;29.81;3332.98;47.000;982.98;0.83;29.49;10208.36;144.000;3008.36;2.41;29.47;6374.90;90.000;1874.90;1.79;29.41;4524.03;62.000;1424.03;1.26;31.48;3267.57;43.000;1117.57;0.89;34.20;1060.06;14.000;360.06;0.29;33.97;1899.75;25.000;649.75;0.52;34.20;1139.85;15.000;389.85;0.29;34.20;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
