Department No,Department Name,"Sub-
Dept.",Sub Department,Date,Opening Stock at CP,Purchases at CP,IDTs,Stock Adjustments at CP,Waste Adjustments at CP,Recipe Auto Produce at CP,Waste to Sales %,Sales at Cost,S.Take Var to Fin Stock,Fin S.Take Var to Sales %,Theo. Fin Closing Stock,Actual Stock at CP (Products),Theo to Act Difference CP,Stock Variance (Last Stock Take) at CP,Act S.Take Var to Sales %,Sales Excl. VAT,Front End GP%,Actual Fin GP%,Calc Cost of Sales,Calc GP R,Sales Excl. VAT (%),Stock Days CP
1,BAKERY,103,BAKERY INGREDIENTS,2025/04/21,4 496.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,601.31,0.00,5 097.70,4 496.38,-601.31,601.31,0.00,0.00,0.00,0.00,-601.31,601.31,0.00,0.00
1,BAKERY,103,BAKERY INGREDIENTS,2025/04/28,5 097.70,0.00,0.00,0.00,0.00,0.00,0.00,-108.14,-515.81,-299.89,4 473.75,4 989.56,515.81,-515.81,0.00,172.00,37.13,-262.76,623.95,-451.95,0.00,289.60
1,BAKERY,104,BUY IN BISCUITS,2024/12/30,1 219.80,0.00,0.00,0.00,0.00,0.00,0.00,-1 377.19,1 541.56,49.48,1 384.17,-157.40,-1 541.56,1 541.56,0.00,3 115.55,55.80,105.28,-164.37,3 279.92,0.01,7.04
1,BAKERY,104,BUY IN BISCUITS,2025/01/06,1 384.17,335.77,0.00,0.00,0.00,0.00,0.00,-1 123.14,611.35,24.75,1 208.15,579.97,-628.17,628.17,0.00,2 470.23,54.53,79.28,511.79,1 958.44,0.01,7.53
1,BAKERY,104,BUY IN BISCUITS,2025/01/13,1 208.15,0.00,0.00,0.00,0.00,0.00,0.00,-1 107.83,1 389.03,63.35,1 489.34,100.31,-1 389.03,1 389.03,0.00,2 192.64,49.47,112.82,-281.19,2 473.84,0.01,9.41
1,BAKERY,104,BUY IN BISCUITS,2025/01/20,1 489.34,335.77,0.00,0.00,0.00,0.00,0.00,-1 261.82,959.49,36.31,1 522.78,572.26,-950.52,950.52,0.00,2 642.23,52.24,88.56,302.32,2 339.91,0.01,8.45
1,BAKERY,104,BUY IN BISCUITS,2025/01/27,1 522.78,335.77,0.00,0.00,0.00,0.00,0.00,-1 153.31,946.19,38.62,1 651.43,705.24,-946.20,946.20,0.00,2 449.99,52.93,91.55,207.12,2 242.87,0.01,10.02
1,BAKERY,104,BUY IN BISCUITS,2025/02/03,1 651.43,0.00,0.00,0.00,0.00,0.00,0.00,-1 271.57,811.17,30.32,1 191.03,379.86,-811.17,811.17,0.00,2 675.67,52.48,82.79,460.40,2 215.27,0.01,6.56
1,BAKERY,104,BUY IN BISCUITS,2025/02/10,1 191.03,0.00,0.00,0.00,0.00,0.00,0.00,-980.15,658.90,33.00,869.78,210.88,-658.90,658.90,0.00,1 996.63,50.91,83.91,321.26,1 675.38,0.01,6.21
1,BAKERY,104,BUY IN BISCUITS,2025/02/17,869.78,0.00,0.00,0.00,0.00,0.00,0.00,-1 412.82,1 417.86,52.01,874.81,-543.05,-1 417.86,1 417.86,0.00,2 726.02,48.17,100.18,-5.03,2 731.05,0.01,4.33
1,BAKERY,104,BUY IN BISCUITS,2025/02/24,874.81,1 860.00,0.00,0.00,0.00,0.00,0.00,-1 231.41,533.26,20.94,2 036.65,1 484.92,-551.74,551.74,0.00,2 546.58,51.64,72.58,698.15,1 848.43,0.01,11.58
1,BAKERY,104,BUY IN BISCUITS,2025/03/03,2 036.65,0.00,0.00,0.00,0.00,0.00,0.00,-1 763.23,1 984.32,58.63,2 257.74,273.42,-1 984.32,1 984.32,0.00,3 384.40,47.90,106.53,-221.09,3 605.49,0.01,8.96
1,BAKERY,104,BUY IN BISCUITS,2025/03/10,2 257.74,0.00,0.00,0.00,0.00,0.00,0.00,-1 386.35,727.65,23.70,1 599.04,871.39,-727.65,727.65,0.00,3 070.67,54.85,78.55,658.70,2 411.97,0.01,8.07
1,BAKERY,104,BUY IN BISCUITS,2025/03/17,1 599.04,0.00,0.00,0.00,-25.96,0.00,-1.13,-982.39,740.52,32.26,1 331.21,590.69,-740.52,740.52,0.00,2 295.76,57.21,88.33,267.83,2 027.93,0.01,9.49
1,BAKERY,104,BUY IN BISCUITS,2025/03/24,1 331.21,0.00,0.00,0.00,0.00,0.00,0.00,-1 138.29,1 071.50,41.15,1 264.42,192.92,-1 071.50,1 071.50,0.00,2 603.59,56.28,97.43,66.79,2 536.80,0.01,7.78
1,BAKERY,104,BUY IN BISCUITS,2025/03/31,1 264.42,0.00,0.00,0.00,0.00,0.00,0.00,-1 144.70,1 303.15,50.04,1 422.87,119.72,-1 303.15,1 303.15,0.00,2 603.97,56.04,106.08,-158.45,2 762.42,0.01,8.70
1,BAKERY,104,BUY IN BISCUITS,2025/04/07,1 422.87,810.00,-85.56,0.00,0.00,0.00,0.00,-1 170.22,1 266.28,47.59,2 243.37,977.09,-1 266.28,1 266.28,0.00,2 660.88,56.02,103.61,-96.06,2 756.94,0.01,13.42
1,BAKERY,104,BUY IN BISCUITS,2025/04/14,2 243.37,1 002.13,0.00,0.00,0.00,0.00,0.00,-1 114.35,562.99,25.30,2 694.14,2 131.15,-562.99,562.99,0.00,2 224.95,49.92,75.22,551.37,1 673.58,0.01,16.92
1,BAKERY,104,BUY IN BISCUITS,2025/04/21,2 694.14,0.00,0.00,0.00,-125.25,0.00,-4.69,-1 389.31,1 262.53,47.27,2 442.11,1 232.92,-1 209.18,1 209.18,0.00,2 671.12,47.99,90.56,252.03,2 419.09,0.01,12.30
1,BAKERY,104,BUY IN BISCUITS,2025/04/28,2 442.11,366.76,0.00,0.00,-108.55,0.00,-3.25,-1 719.72,1 510.26,45.17,2 490.86,980.60,-1 510.26,1 510.26,0.00,3 343.54,48.57,90.49,318.01,3 025.53,0.01,10.14
1,BAKERY,105,BAKERY BUY-IN BREADS,2024/12/30,9 327.37,23 395.61,-486.51,0.00,-108.92,0.00,-0.28,-26 659.61,-316.53,-0.81,5 151.41,1 604.33,-3 547.08,3 581.33,0.00,39 258.00,32.09,31.01,27 085.06,12 172.94,0.14,1.35
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/01/06,5 151.41,32 042.88,-419.62,0.00,-142.18,0.00,-0.36,-31 025.90,272.92,0.68,5 879.51,5 365.17,-514.34,514.34,0.00,40 011.29,22.46,22.78,30 895.16,9 116.12,0.14,1.33
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/01/13,5 879.51,32 523.98,-506.19,0.00,-208.68,0.00,-0.51,-31 808.19,-823.20,-2.03,5 057.23,5 683.98,626.75,-626.75,0.00,40 645.03,21.74,19.20,32 840.07,7 804.95,0.14,1.11
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/01/20,5 057.23,32 545.86,-227.61,0.00,-94.45,0.00,-0.23,-30 558.44,-1 873.05,-4.64,4 849.53,4 867.14,17.61,-17.61,0.00,40 407.05,24.37,19.50,32 525.95,7 881.10,0.14,1.11
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/01/27,4 849.53,32 575.88,-693.73,0.00,-26.26,0.00,-0.06,-26 472.64,-7 097.57,-17.51,3 135.22,3 671.84,536.62,-536.62,0.00,40 538.38,34.70,17.12,33 596.47,6 941.91,0.14,0.83
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/02/03,3 135.22,34 078.68,-176.88,0.00,-27.90,0.00,-0.07,-27 948.82,-5 760.18,-13.59,3 300.11,1 979.42,-1 320.70,1 334.89,0.00,42 388.21,34.06,20.41,33 736.90,8 651.31,0.15,0.83
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/02/10,3 300.11,36 753.73,-733.87,0.00,-244.89,0.00,-0.56,-19 999.94,-14 900.86,-34.15,5 467.29,3 975.09,-199.19,199.19,0.00,43 628.66,54.16,19.44,35 145.69,8 482.97,0.15,1.46
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/02/17,4 174.29,37 463.30,-626.65,0.00,-913.71,0.00,-2.17,-28 545.35,-9 934.09,-23.61,1 617.79,5 819.33,4 201.55,-4 201.55,0.00,42 069.68,32.15,6.36,39 393.15,2 676.53,0.15,0.40
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/02/24,1 617.79,44 110.37,-488.88,0.00,0.00,0.00,0.00,-34 629.92,-3 265.72,-6.94,7 343.64,6 786.18,-557.46,557.46,0.00,47 043.27,26.39,19.45,37 895.64,9 147.63,0.17,1.48
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/03/03,7 343.64,39 613.90,-449.31,0.00,-114.04,0.00,-0.23,-36 319.90,-3 939.49,-7.87,6 134.79,5 998.74,-136.05,136.05,0.00,50 039.08,27.42,19.32,40 373.43,9 665.65,0.18,1.18
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/03/10,6 134.79,34 906.31,-1 154.48,0.00,0.00,0.00,0.00,-29 824.53,-4 827.77,-11.08,5 234.33,5 204.89,-29.44,237.85,0.00,43 577.47,31.56,20.48,34 652.30,8 925.17,0.15,1.23
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/03/17,5 234.33,32 540.53,-369.82,0.00,-243.08,0.00,-0.58,-28 464.20,156.61,0.38,10 158.86,4 776.45,-4 077.92,4 123.17,0.00,41 588.24,31.56,31.35,28 550.67,13 037.57,0.15,2.18
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/03/24,8 854.36,39 231.38,-627.24,0.00,-464.13,0.00,-1.04,-34 106.34,-3 261.33,-7.32,12 235.71,13 662.68,4 035.98,-4 007.25,0.00,44 524.82,23.40,15.03,37 831.80,6 693.02,0.16,1.98
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/03/31,9 626.71,31 031.79,-638.46,0.00,-145.37,0.00,-0.37,-30 078.36,-1 267.82,-3.25,8 528.48,8 571.56,43.08,14.37,0.00,38 973.26,22.82,19.20,31 491.55,7 481.71,0.14,1.98
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/04/07,8 528.48,33 945.98,-192.37,0.00,-1 166.47,0.00,-2.80,-31 960.35,-2 065.29,-4.95,7 089.98,6 510.64,-579.34,579.34,0.00,41 701.08,23.36,15.61,35 192.12,6 508.97,0.15,1.55
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/04/14,7 089.98,39 445.19,-283.20,0.00,-243.28,0.00,-0.56,-33 855.62,-2 466.80,-5.63,9 686.26,10 064.36,378.09,-378.09,0.00,43 790.54,22.69,16.50,36 565.70,7 224.84,0.16,2.00
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/04/21,9 686.26,32 818.84,-357.14,0.00,0.00,0.00,0.00,-36 400.32,509.29,1.18,6 256.94,5 351.04,-905.90,905.90,0.00,43 082.09,15.51,16.69,35 891.03,7 191.07,0.15,1.20
1,BAKERY,105,BAKERY BUY-IN BREADS,2025/04/28,6 256.94,38 885.49,-334.86,0.00,-186.17,0.00,-0.47,-31 724.62,-2 052.35,-5.17,10 844.43,10 913.02,68.60,25.05,0.00,39 693.58,20.08,14.44,33 963.14,5 730.43,0.14,2.39
1,BAKERY,106,BAKERY BRAAIBREADS,2024/12/30,3 073.19,4 150.36,-118.02,0.00,-260.09,0.00,-2.91,-6 292.53,1 418.72,15.87,1 971.63,552.91,-1 418.72,1 418.72,0.00,8 941.03,29.62,42.58,5 133.90,3 807.13,0.03,2.19
1,BAKERY,106,BAKERY BRAAIBREADS,2025/01/06,1 971.63,4 714.23,-98.11,0.00,-376.25,0.00,-6.72,-3 964.16,601.79,10.74,2 849.13,2 209.14,-639.99,639.99,0.00,5 602.63,29.24,33.27,3 738.62,1 864.00,0.02,5.03
1,BAKERY,106,BAKERY BRAAIBREADS,2025/01/13,2 849.13,2 854.78,-117.97,0.00,-196.83,0.00,-4.20,-3 278.32,312.25,6.66,2 423.04,2 110.78,-312.26,312.26,0.00,4 689.11,30.09,32.55,3 162.90,1 526.21,0.02,5.17
1,BAKERY,106,BAKERY BRAAIBREADS,2025/01/20,2 423.04,2 130.05,-191.03,0.00,-562.52,0.00,-11.85,-3 337.61,1 336.26,28.14,1 798.19,444.13,-1 354.05,1 354.05,0.00,4 748.48,29.71,46.01,2 563.87,2 184.60,0.02,3.77
1,BAKERY,106,BAKERY BRAAIBREADS,2025/01/27,1 798.19,3 949.13,-261.76,0.00,-60.65,0.00,-0.86,-4 972.65,751.71,10.61,1 203.97,452.26,-751.71,751.71,0.00,7 086.63,29.83,39.58,4 281.59,2 805.05,0.03,1.69
1,BAKERY,106,BAKERY BRAAIBREADS,2025/02/03,1 203.97,4 526.60,-81.83,0.00,-25.24,0.00,-0.37,-4 684.92,1 583.64,23.51,2 522.21,1 021.94,-1 500.28,1 500.28,0.00,6 734.85,30.44,53.58,3 126.52,3 608.33,0.02,3.77
1,BAKERY,106,BAKERY BRAAIBREADS,2025/02/10,2 522.21,3 241.04,-186.85,0.00,-123.16,0.00,-2.17,-3 967.51,689.10,12.13,2 174.83,1 469.00,-705.83,705.83,0.00,5 681.54,30.17,40.13,3 401.57,2 279.97,0.02,3.84
1,BAKERY,106,BAKERY BRAAIBREADS,2025/02/17,2 174.83,3 480.09,-83.65,0.00,-268.71,0.00,-5.22,-3 692.61,295.21,5.73,1 905.17,1 609.96,-295.21,295.21,0.00,5 148.27,28.27,28.79,3 666.11,1 482.16,0.02,3.61
1,BAKERY,106,BAKERY BRAAIBREADS,2025/02/24,1 905.17,3 358.11,-247.68,0.00,-57.86,0.00,-0.93,-4 348.28,2 072.37,33.17,2 681.83,609.44,-2 072.38,2 072.38,0.00,6 247.99,30.41,62.65,2 333.77,3 914.22,0.02,4.32
1,BAKERY,106,BAKERY BRAAIBREADS,2025/03/03,2 681.83,3 650.28,-245.13,0.00,-294.74,0.00,-5.39,-3 777.73,511.94,9.36,2 526.44,2 014.50,-511.94,511.94,0.00,5 469.54,30.93,34.90,3 560.54,1 909.00,0.02,4.68
1,BAKERY,106,BAKERY BRAAIBREADS,2025/03/10,2 526.44,4 387.61,-240.28,0.00,-390.38,0.00,-8.21,-3 313.18,381.52,8.03,3 351.73,3 014.92,-336.81,395.79,0.00,4 752.80,30.29,30.10,3 322.04,1 430.76,0.02,7.08
1,BAKERY,106,BAKERY BRAAIBREADS,2025/03/17,3 351.73,2 271.33,-104.15,0.00,-562.63,0.00,-10.14,-3 919.61,1 401.32,25.25,2 437.99,1 422.81,-1 015.18,1 401.33,0.00,5 550.72,29.39,44.50,3 080.91,2 469.81,0.02,4.35
1,BAKERY,106,BAKERY BRAAIBREADS,2025/03/24,2 437.99,3 065.96,-240.98,0.00,-484.03,0.00,-7.62,-4 378.95,1 269.28,19.99,1 669.26,414.36,-1 254.91,1 254.91,0.00,6 348.16,31.02,43.39,3 593.71,2 754.45,0.02,2.67
1,BAKERY,106,BAKERY BRAAIBREADS,2025/03/31,1 669.26,3 959.89,-534.89,0.00,0.00,0.00,0.00,-3 675.49,1 158.29,21.63,2 577.07,1 418.80,-1 158.28,1 158.28,0.00,5 355.48,31.37,53.00,2 517.20,2 838.28,0.02,4.91
1,BAKERY,106,BAKERY BRAAIBREADS,2025/04/07,2 577.07,6 389.76,-96.72,0.00,-696.76,0.00,-13.39,-3 697.53,815.97,15.69,5 291.79,4 389.67,-902.11,902.11,0.00,5 201.77,28.92,31.21,3 578.33,1 623.45,0.02,10.02
1,BAKERY,106,BAKERY BRAAIBREADS,2025/04/14,5 291.79,2 912.47,-114.55,0.00,-1 693.87,0.00,-22.18,-5 480.05,2 092.23,27.40,3 008.02,1 504.18,-1 503.84,2 092.22,0.00,7 635.82,28.23,33.45,5 081.69,2 554.13,0.03,3.84
1,BAKERY,106,BAKERY BRAAIBREADS,2025/04/21,3 008.02,2 058.29,-196.20,0.00,-375.06,0.00,-6.38,-4 085.78,1 083.61,18.43,1 492.88,501.57,-991.32,1 015.97,0.00,5 879.15,30.50,42.56,3 377.23,2 501.92,0.02,2.56
1,BAKERY,106,BAKERY BRAAIBREADS,2025/04/28,1 492.88,5 500.47,-225.00,0.00,-505.53,0.00,-7.19,-4 933.32,1 259.55,17.90,2 589.05,1 359.02,-1 230.03,1 259.52,0.00,7 034.81,29.87,40.59,4 179.30,2 855.51,0.02,3.67
1,BAKERY,107,BAKERY F/L INDULGE,2024/12/30,1 838.94,2 491.07,0.00,0.00,-1 020.28,0.00,-31.85,-2 390.81,40.79,1.27,959.72,918.93,-40.78,40.78,0.00,3 202.95,25.36,-5.22,3 370.29,-167.35,0.01,2.81
1,BAKERY,107,BAKERY F/L INDULGE,2025/01/06,959.72,3 114.99,0.00,0.00,-498.31,0.00,-19.41,-1 914.20,-222.80,-8.68,1 439.39,1 660.69,221.30,-221.30,0.00,2 567.64,25.45,-2.64,2 635.31,-67.67,0.01,5.26
1,BAKERY,107,BAKERY F/L INDULGE,2025/01/13,1 439.39,1 951.50,0.00,0.00,-1 001.80,0.00,-48.50,-1 527.17,-110.88,-5.37,751.05,861.95,110.90,-110.90,0.00,2 065.53,26.06,-27.80,2 639.85,-574.32,0.01,3.44
1,BAKERY,107,BAKERY F/L INDULGE,2025/01/20,751.05,4 260.06,0.00,0.00,-486.78,0.00,-18.12,-1 947.93,-567.23,-21.11,2 009.17,2 558.19,549.02,-549.02,0.00,2 686.43,27.49,-11.74,3 001.94,-315.51,0.01,7.22
1,BAKERY,107,BAKERY F/L INDULGE,2025/01/27,2 009.17,2 738.25,0.00,0.00,-1 723.77,0.00,-73.55,-1 721.13,-257.41,-10.98,1 045.12,1 302.54,257.42,-257.42,0.00,2 343.52,26.56,-57.98,3 702.31,-1 358.78,0.01,4.25
1,BAKERY,107,BAKERY F/L INDULGE,2025/02/03,1 045.12,4 388.13,0.00,0.00,-293.96,0.00,-6.17,-3 497.40,-420.64,-8.83,1 221.25,1 647.95,426.71,-426.71,0.00,4 764.57,26.60,11.60,4 212.00,552.57,0.02,2.44
1,BAKERY,107,BAKERY F/L INDULGE,2025/02/10,1 221.25,4 770.60,0.00,0.00,-542.74,0.00,-12.97,-2 892.82,-487.73,-11.66,2 068.56,2 389.14,320.58,-320.58,0.00,4 183.76,30.86,6.23,3 923.29,260.47,0.01,5.01
1,BAKERY,107,BAKERY F/L INDULGE,2025/02/17,2 068.56,3 463.84,0.00,0.00,-1 391.90,0.00,-53.68,-1 765.03,-1 173.28,-45.25,1 202.20,2 233.61,1 031.42,-1 031.42,0.00,2 592.72,31.92,-67.01,4 330.21,-1 737.49,0.01,4.77
1,BAKERY,107,BAKERY F/L INDULGE,2025/02/24,1 202.20,4 476.67,0.00,0.00,-1 658.56,0.00,-30.90,-3 841.67,736.64,13.72,915.29,82.31,-832.97,832.97,0.00,5 367.90,28.43,11.26,4 763.58,604.32,0.02,1.67
1,BAKERY,107,BAKERY F/L INDULGE,2025/03/03,915.29,5 471.96,0.00,0.00,-437.90,0.00,-8.66,-3 523.70,-619.59,-12.25,1 806.06,2 215.19,409.12,-409.12,0.00,5 056.05,30.31,9.39,4 581.18,474.87,0.02,3.59
1,BAKERY,107,BAKERY F/L INDULGE,2025/03/10,1 806.06,4 417.51,-360.63,0.00,-247.14,0.00,-6.17,-2 873.77,-543.86,-13.57,2 198.18,2 816.69,618.51,-493.02,0.00,4 007.25,28.29,8.55,3 664.77,342.49,0.01,5.35
1,BAKERY,107,BAKERY F/L INDULGE,2025/03/17,2 198.18,5 240.92,0.00,0.00,-1 036.66,0.00,-29.94,-2 468.12,-2 251.30,-65.03,1 683.02,3 881.77,2 198.75,-2 198.75,0.00,3 462.05,28.71,-66.26,5 756.07,-2 294.02,0.01,4.77
1,BAKERY,107,BAKERY F/L INDULGE,2025/03/24,1 683.02,6 200.14,0.00,0.00,-693.66,0.00,-10.95,-4 883.77,-877.17,-13.85,1 428.57,2 147.91,719.34,-719.34,0.00,6 331.94,22.87,-1.94,6 454.60,-122.66,0.02,2.05
1,BAKERY,107,BAKERY F/L INDULGE,2025/03/31,1 428.57,5 089.95,0.00,0.00,-1 118.97,0.00,-31.26,-2 433.27,-910.08,-25.43,2 056.19,2 755.84,699.65,-699.65,0.00,3 579.40,32.02,-24.67,4 462.33,-882.93,0.01,5.92
1,BAKERY,107,BAKERY F/L INDULGE,2025/04/07,2 056.19,3 920.59,0.00,0.00,-1 568.35,0.00,-63.48,-1 764.99,450.07,18.22,3 093.52,2 553.50,-540.02,540.02,0.00,2 470.44,28.56,-16.71,2 883.27,-412.82,0.01,12.27
1,BAKERY,107,BAKERY F/L INDULGE,2025/04/14,3 093.52,6 624.38,0.00,0.00,-2 595.29,0.00,-65.75,-2 790.42,-509.93,-12.92,3 822.26,4 240.09,417.82,-246.81,0.00,3 947.27,29.31,-49.36,5 895.64,-1 948.37,0.01,9.59
1,BAKERY,107,BAKERY F/L INDULGE,2025/04/21,3 822.26,2 919.43,0.00,0.00,-3 064.54,0.00,-91.87,-2 428.33,-520.13,-15.59,728.69,1 415.41,686.72,-505.65,0.00,3 335.74,27.20,-80.26,6 013.00,-2 677.26,0.01,2.10
1,BAKERY,107,BAKERY F/L INDULGE,2025/04/28,728.69,3 805.36,0.00,0.00,-370.24,0.00,-11.33,-2 275.36,-162.98,-4.99,1 725.47,1 783.24,57.77,-57.77,0.00,3 268.19,30.38,14.06,2 808.58,459.62,0.01,5.31
1,BAKERY,108,BAKERY RUSKS,2024/12/30,3 168.16,769.30,0.00,0.00,0.00,0.00,0.00,-1 534.69,-44.00,-1.91,2 358.78,2 402.78,44.00,-44.00,0.00,2 301.45,33.32,31.40,1 578.69,722.76,0.01,10.76
1,BAKERY,108,BAKERY RUSKS,2025/01/06,2 358.78,385.25,0.00,0.00,0.00,0.00,0.00,-628.06,44.00,4.93,2 159.96,2 115.96,-44.00,44.00,0.00,892.06,29.59,34.53,584.06,308.00,0.00,24.07
1,BAKERY,108,BAKERY RUSKS,2025/01/13,2 159.96,1 643.56,0.00,0.00,0.00,0.00,0.00,-692.17,-0.00,-0.00,3 111.36,3 111.36,-0.00,0.00,0.00,966.83,28.41,28.41,692.17,274.67,0.00,31.47
1,BAKERY,108,BAKERY RUSKS,2025/01/20,3 111.36,2 148.00,0.00,0.00,0.00,0.00,0.00,-1 120.43,0.00,0.00,4 138.93,4 138.93,0.00,0.00,0.00,1 602.32,30.07,30.07,1 120.43,481.89,0.01,25.86
1,BAKERY,108,BAKERY RUSKS,2025/01/27,4 138.93,769.30,0.00,0.00,0.00,0.00,0.00,-812.49,0.00,0.00,4 095.74,4 095.74,0.00,0.00,0.00,1 220.50,33.43,33.43,812.49,408.01,0.00,35.29
1,BAKERY,108,BAKERY RUSKS,2025/02/03,4 095.74,385.25,0.00,0.00,0.00,0.00,0.00,-1 143.01,-64.11,-3.93,3 273.86,3 337.97,64.11,-64.11,0.00,1 632.80,30.00,26.07,1 207.13,425.67,0.01,20.05
1,BAKERY,108,BAKERY RUSKS,2025/02/10,3 273.86,2 318.30,0.00,0.00,0.00,0.00,0.00,-1 091.69,-79.27,-4.95,4 421.19,4 500.47,79.28,-79.28,0.00,1 601.54,31.83,26.89,1 170.96,430.58,0.01,28.35
1,BAKERY,108,BAKERY RUSKS,2025/02/17,4 421.19,770.50,0.00,0.00,0.00,0.00,0.00,-981.07,-355.45,-24.43,3 855.17,4 210.62,355.45,-355.45,0.00,1 455.26,32.58,8.16,1 336.52,118.74,0.01,27.51
1,BAKERY,108,BAKERY RUSKS,2025/02/24,3 855.17,2 557.28,0.00,0.00,0.00,0.00,0.00,-1 321.56,-267.51,-13.81,4 823.39,5 108.91,285.52,-285.52,0.00,1 936.94,31.77,17.96,1 589.07,347.87,0.01,25.55
1,BAKERY,108,BAKERY RUSKS,2025/03/03,4 823.39,0.00,0.00,0.00,0.00,0.00,0.00,-1 315.05,618.08,32.61,4 126.42,3 508.34,-618.08,618.08,0.00,1 895.43,30.62,63.23,696.97,1 198.46,0.01,21.96
1,BAKERY,108,BAKERY RUSKS,2025/03/10,4 126.42,769.30,0.00,0.00,0.00,0.00,0.00,-1 245.23,120.66,6.81,3 771.15,3 650.50,-120.66,120.66,0.00,1 771.07,29.69,36.50,1 124.57,646.50,0.01,21.20
1,BAKERY,108,BAKERY RUSKS,2025/03/17,3 771.15,1 185.48,0.00,0.00,-38.52,0.00,-2.26,-1 194.18,-5.80,-0.34,3 718.13,3 723.94,5.80,-5.80,0.00,1 703.22,29.89,27.28,1 238.50,464.71,0.01,21.79
1,BAKERY,108,BAKERY RUSKS,2025/03/24,3 718.13,769.30,0.00,0.00,0.00,0.00,0.00,-1 236.25,-3.45,-0.19,3 247.73,3 251.18,3.45,-3.45,0.00,1 770.15,30.16,29.97,1 239.70,530.45,0.01,18.39
1,BAKERY,108,BAKERY RUSKS,2025/03/31,3 247.73,3 291.90,0.00,0.00,0.00,0.00,0.00,-1 854.91,246.94,9.33,4 931.65,4 811.06,-120.59,120.59,0.00,2 645.65,29.89,39.22,1 607.98,1 037.67,0.01,18.61
1,BAKERY,108,BAKERY RUSKS,2025/04/07,4 931.65,846.12,0.00,0.00,0.00,0.00,0.00,-1 465.22,-78.29,-3.72,4 234.26,4 312.55,78.28,-78.28,0.00,2 104.27,30.37,26.65,1 543.51,560.76,0.01,20.23
1,BAKERY,108,BAKERY RUSKS,2025/04/14,4 234.26,0.00,0.00,0.00,0.00,0.00,0.00,-1 050.67,-5.22,-0.35,3 178.38,3 183.59,5.22,-5.22,0.00,1 509.90,30.41,30.07,1 055.89,454.01,0.01,21.18
1,BAKERY,108,BAKERY RUSKS,2025/04/21,3 178.38,2 619.70,0.00,0.00,0.00,0.00,0.00,-1 314.72,1 192.11,60.62,5 675.47,4 483.37,-1 192.11,1 192.11,0.00,1 966.37,33.14,93.76,122.60,1 843.77,0.01,30.22
1,BAKERY,108,BAKERY RUSKS,2025/04/28,5 675.47,823.65,0.00,0.00,0.00,0.00,0.00,-1 533.55,-1 473.84,-64.96,3 491.74,4 965.57,1 473.83,-1 473.83,0.00,2 268.71,32.40,-32.56,3 007.39,-738.68,0.01,15.94
1,BAKERY,109,BUY IN ALL CAKES,2024/12/30,6 653.31,2 165.75,-14.47,0.00,-1 497.92,0.00,-48.58,-2 217.19,-47.07,-1.53,5 042.41,5 089.46,47.06,-47.06,0.00,3 083.16,28.09,-22.02,3 762.18,-679.02,0.01,15.92
1,BAKERY,109,BUY IN ALL CAKES,2025/01/06,5 042.41,3 967.87,-77.21,0.00,-147.48,0.00,-4.80,-2 236.41,-295.59,-9.62,6 253.59,6 549.15,295.56,-295.56,0.00,3 073.72,27.24,12.83,2 679.48,394.24,0.01,19.57
1,BAKERY,109,BUY IN ALL CAKES,2025/01/13,6 253.59,2 440.02,-43.41,0.00,-742.25,0.00,-27.43,-1 958.19,545.84,20.18,6 495.61,5 930.64,-564.97,564.97,0.00,2 705.49,27.62,20.36,2 154.60,550.90,0.01,23.22
1,BAKERY,109,BUY IN ALL CAKES,2025/01/20,6 495.61,2 747.12,-48.27,0.00,-315.08,0.00,-9.25,-2 503.17,362.50,10.64,6 738.71,6 376.53,-362.18,362.18,0.00,3 406.74,26.52,27.92,2 455.74,951.00,0.01,18.84
1,BAKERY,109,BUY IN ALL CAKES,2025/01/27,6 738.71,2 288.99,-76.86,0.00,-502.42,0.00,-14.66,-2 518.75,-941.64,-27.48,4 988.03,5 933.49,945.46,-945.46,0.00,3 426.04,26.48,-15.67,3 962.81,-536.77,0.01,13.86
1,BAKERY,109,BUY IN ALL CAKES,2025/02/03,4 988.03,2 913.02,-28.94,0.00,-185.38,0.00,-5.39,-2 503.40,559.30,16.27,5 742.63,5 183.29,-559.34,559.34,0.00,3 438.60,27.20,38.07,2 129.48,1 309.12,0.01,16.06
